id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1150093,1405,Palick,"een Duvense hoeve in het kerspel van Duven in Lymers gelegen, ontving Arnt die Vos; 1420: Hille Vos vrouw van Palix van Zevener, erve van haar vader Arnt, ontving een hoeve land in de Lymers in Gruessenre kerspel, Gerrit Vos doet hulse; 1424: idem; 1493: Willem van Heerde",Gelderse Leenaktenbk Uitheemse Lenen p 121,,
1150094,1371,Palick,"Rolof van der Lawijc, neef van Palike van Sevenaer",De Raadt II p 322/Arnhem Rekenkamer no 485,,
1150095,1424-05-15,Palick,"het kapittel te Cleve verkoopt aan Yeve Palick een lijfrente van 8 Groschen per jaar, Zinsgeld der stadt Cleve",Urkunden Stift Monterberg Cleve Regest no 1159 p 364,,
1150096,1428-05-15,Palick,"charter van het klooster Mariengrave te Doesburg, bezegeld door Gerit Paelke van Zevener; 1437-07-08: schepenen in de Lymers: Geryt Palick van der Wilten, Geryt Palick van Camphusen, Geryt Palick van Enghusen, Geryt Palick van Helbergen, Geryt Palick van Sevenaer ",Ned Leeuw jg 1936 p 188,,
1150097,1428-09-27,Palick,"het goed te Swevering, gelegen te Ysenvoerde, tot 1 £, te Doetinchem Paelken van der Wilten",Leenregister Huis Bergh p 80,,
1150098,1434,Palick,charter in het archief van het Huis Bergh bezegeld door Gerrit Palick geheten Matelanck,Ned Leeuw jg 1936 p 188,,
1150099,1443-06-07,Palick,"Rutger van den Paidvert, Claus Tegnagel, Gerit Palich van Helbergen, Gerit van den Korenhorst Harmensz, Gerit Hotman en Gerit Greve de Jonge namens de jonker van den Bergh en Gosen van Beeck, Willem Matelanck en Albert Scaep namens Herman van Enghusen, getuigen dat deze laatste, nadat Johannes, des jonkers schrijver, en heer Evert ten Brinck rechtskundig advies hebben ingewonnen, in strijd met het compromis, dd 1442-11-19 (reg no 529)- verstek laat gaan","Arch Huis Bergh  Reg Oorkonden no 547, 529",,
1150100,1450-02-19,Palick,"Gerrit Palick van Inghusen, als leenheer, oorkondt dat Gerrit van der Wilten Berntsz een zeker leengoed in het kerspel van Zevenaar en enige ""manschappen"" te weten: Gerrit Palick van Helbergen, Goessen Smullinck, Gerrit Palinck van Inghusen, Gerrit Palick van der Wilten Berndsz, Deric van Baer, Johannes van Lennep, Willem van Beuningen, Arnt, Thomas en Frederik van Dam, hem heeft opgedragen tbv Evert van Enghuysen, zoon van Gerrit Palick van Enghusen; Evert wordt vervolgens met dit goed beleend",Ned Leeuw 1938 p 119/Oorkbk van Lennep II no 1095,"hierover waren Johan van Lennep, Gerrit Palick van Zevener",
1150101,1454-05-10,Palick,"Gerrit Palick van Sevenaer, zijn vrouw Hillegonde  en Hendrik van Boedberch met zijn vrouw Aleit verkopen aan jvr Catryn van Ghemen en Vorst, o.a. het leengoed de Hurste en Bollartsguet; met hun zegels",Ned Leeuw 02-1938 p 59/Arch Klooster Mariengaard te Doesburg,,
1150102,1454-05-10,Palick,"oorkonde van het Fraterhuis te Doesburg, gezegeld door Gherit Palick van Sevener, gegoed te Angerlo",Ned Leeuw jg 1936 p 188,,
1150103,1475~,Palick,Palick van Camphusen belend van ½ scepelsait te Didam,Quellen Stift Xanten p 580,,
1150104,1501-04-01,Palick,"mannen en tijnsgoederen in het kerspel van Ede: 1434-02-05: Otto van Scherpenzeel; 1476-08-01: Goedert van Scherpenzeel na dode van zijn vader Otto; 1501-04-01: Gerrit van Scherpenzeel genaamd Palinck, na dode van zijn vader Godert; -Butzeler met de tweehorst van Wildenakker en Wildernest, 6 morgen land uit Oldenbutzeler gelegen in de Loenhorst in het kerspel van Ede: 1537-08-06: Gerrit van Scherpenzeel genaamd Palink, met de ledige hand, eodem die: Willem van Scherpenzeel, na opdracht van zijn vader Gerrit van Scherpenzeel genaamd Palink","Stichtse, Gaasbeekse en Overijsselse Lenen in Gelderland p 92",,
1150105,1553-05-09,Palick,"Johan Morren off Crucenach wordt, onmondig na dode van zijn vader Gheerlich Pape, beleend met een stuk land van 6 morgen in het kerspel van Groessen, hulder is Palick van Coeverden",Leenregister Huis Bergh p 157,,
1150106,1516-1546,Paling,"Pieter Claesz Paling, in de regering, tevens rentmeester van de abdij Egmond (1509-05-0?) x 1492 Joost Willem Dircs bastaarddochter van Foreest; genoemd: Claas, Pieter en Willemina Paling",G.A. Alkmaar Hs Fasel; J Hof: Abdij Egmond p 136; Batavia Illustrata bl 966,,
1150107,1517-09-07,Paling,benoemd tot Vroedschap van Alkmaar: Louris Pietersz Palinc; 1505-1521: schepen,Bruinvis: Alkmaar p 28,,
1150108,1520-12-24,Paling,"Jan Arnoutsz Paling, Cornelis Jansz e.a., kerkmeesters van Nieuw Helvoet, verkopen aan Andries van Bronkhorst 15 gemet moerland in Nieuw Helvoet, belend noord: Jan Arnoutsz Paling, oost: Gillis Jacobsz, zuid: de weduwe en kinderen van Claes Adriaensz, west: Jacob van Cruyningen",Ons Voorgeslacht 01-1984 p 55,,
1150109,1516-1534,Paling,"burgemeester, thesaurier van Alkmaar: Pieter Claesz Palinc, stierf 1546-03-21","Bruinvis: Alkmaar p 19, 33 no 81",,
1150110,1660,Paling,"Jannetje Palings of Pieters, lidmaat kerk te Heemstede",Heemstede Aktenboek 2 1660-1729,,
1150111,1552-1557,palingcoper,"vroedschap, burgemeester van Alkmaar: Jacob Jaccobsz palingcoper, stierf 1558","Bruinvis: Alkmaar p 19, 26, no 84",,
1150112,1328-05-14,"Palais, van","leen van Amstel: no 100) 12 morgen land in Jutfaes in de Batouw en 12 morgen in het nedereind van Jutfaes, Hugo van Loenersloot; 1390: Hugo van Loenersloot verkoopt 4 morgen en Floris van Palais verkoopt 8 morgen; 1397: zijnde ½ en ¼ van een hoeve; 1397-03-29: Jan die Bole, na dat de heren van Oudmunster ¼ als eigen verkregen van de vader van Hugo van Loenersloot, die als eigen verkreeg van Gysbert van Loenersloot, die hield; nadat Willem Govertsz, grootvader van Willem Bartholomeus de halve hoeve als eigen had gegeven aan de vader van Floris van Palais, alles na verzuim; 1439-03-24: Jan van der Meer met het geheel","Ons Voorgeslacht 09-1988 p 390, 395, 396",,
1150113,"1332, 1345","Pallaes, van","Arnoldus de Palatio, junior, officiatus St Brigide; 1345: Arnold van den Palase, bourgeois de Cologne; 14e eeuw: heer Jan van Palaes, man van de bisschop van Keulen","De Raadt III p 95/Düss Jul Berg no 362, 487",,
1150114,1383,"Pallaes, van","heer Jan de Palatio, ridder, zoon van heer Arent de Palacio wordt vermeld",Ned Leeuw jg 1913 p 231,,
1150115,1418,"Pallaes, van","Willem heer van Bueren en van Boesinchem ontvangt van Johan van Wulven, abt van Oostbroek, in erfpacht de goederen die tot de uuthoeven behoren te Snipwyck en ter Grippen, in de heerscap van Buren",Codex Dipl Neerl serie 2 dl 4 afd 2 p 59,"zegels van: Aernt van Tricht, proost van St Jan, Willaem van Alendorpe, Herbert van Pallaes, Florens van den Tolle, Willam van der Stege",
1150116,1462-07-29~,"Pallaes, van","Hubrecht van Pallaes draagt aan de graaf van Holland op, twee viertelen veeland in het kerspel van Oostveen in het Sticht van utrecht, voor schout en schepenen van Oostveen",Van Mieris Vervolg p 112,,
1150117,1475-10-09,"Pallaes, van",Alienora van Borssele vrouwe van Zuilen en St Maartensdijk beleent haar schoonbroer Johan van Nyenrode met enige goederen,Berigten Hist Gen IV p 110,"getuigen, leenmannen van Holland: Dirk van Zuylen van der Haer, Jan van Nyenrode Splintersz, Floris van Pallaas, Hendrik van Sandenburg en Frederik de Voocht van Ryneveld",
1150118,"1480, 1481, 1485","Pallaes, van","schepen van Dordrecht: Adriaen Pallaes Jansz x Kristina de Jonge heer Reynersdochter, dochter: Kornelia x Jan van Slingeland Jansz","Balen: Dordrecht p 298, 299, 1096",,
1150119,1694-07-09,"Pallaes, van","lijfrenten kantoor Enkhuizen: Aletta Hurnius 6000 gld ten lijve van haarzelf, oud 39 jaar, vader is Poulus Hurnius en moeder Maria van Palaes, fl 450; Simontje Semijns fl 400 ten lijve van haar zelf, oud 23 jaar, vader was Gerbrant Semeijns en moeder Aaltje Mossel, fl 36",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1150120,,"Pallaes, van",familie van Pallaas,"Batavia Illustrata bl 757, 761, 874, 937, 1144",,
1150121,1487-12-11,"Palais, van","leen van Strijen: no 53) de smaltienden van schapen en de molen in Schobben en Everocker, Jan van Slingeland Jansz voor zijn vrouw Cornelia dochter van Adriaen Jansz van Palais, bij dode van haar vader",Ons Voorgeslacht 06-1988 p 243,,
1150122,1542-08-01,"Palais, van","leen van Vianen: no 689) halve hoeve in Outena, belend boven:  Floris van Palais, beneden: Dirc Jansz de brouwer, 1542-08-01: Ernst Willemsz uten Goye na dode van zijn vader",Ons Voorgeslacht 07/08-1988 p 307,,
1150123,1557-04-03,"Palais, van","leen van Vianen: no 636) Lexmond, 14 morgen in Achthoven, Johanna van de Wale x Dirc van Oostrum, te komen op Elisabeth dochter van Cornelis van Raaphorst, haar nicht of Willem van Palats (!) of op Antonia dochter van Floris van Palats",Ons Voorgeslacht 07-1988 p 281,,
1150124,1586-12-24,"Palais, van","leen van Vianen: no 686) ½ hoeve (= 8 morgen) te Outena; Jacob Hendriksz van Nes, Lubbert Jansz van Palais en Herbaren van Haeften, crediteuren van Ysbrand van Angeren, en zijn vrouw Elisabeth, die hun leen moeten verkopen",Ons Voorgeslacht 07/08-1988 p 307,,
1150125,1315,"Pallandt, van","Arnoldus villicus et advocatus et scabinus Aquensis qui dicitur Parvus Arnoldus; Arnoldus dictus Parvus, ridder, heer van Teveren, Schinne en Bredenbent, meier, voogd en schepen van Aken, vermeld 1310-09-28, stierf 1341/1342; stamvader van Van Pallandt","De Raadt IV p 359, I p 180/Zeitschrift Aachener Geschichtvereins 1894",,randschrift dl I p 180 is onjuist
1150126,"1371, 1375","Pallandt, van","Karsilis van Palant le vieux et Karsilis son fils, chevaliers, amis et conseillers de la duchesse de Juliers","De Raadt III p 95/Düss Jul Berg no 864, 912",,
1150127,1300~,"Pallandt, van~","Johannes de Pellant et ejus uxor de bonis in Wepel, 4 sol leves (census in Hönnepel)",Quellen Stift Xanten p 421,,
1150128,1382,"Pallandt, van",Neese van Bachheym dame de Palant reçoit du Brabant une rente à Heerle,"De Raadt I p 197, III p 95",,
1150129,1397,"Pallandt, van","Carsilys van Palant, seigneur de Bredebeent, scelle un acte de l' archévêque de Cologne; Kerselis van Palant, homme du duc de Juliers",De Raadt III p 95/Düss Cologne no 1210,,
1150130,1400,"Pallandt, van~","census in platea Macelli te Xanten: Johannes de Pellant, 6 sol",Memorien Stift Xanten p 261,,
1150131,1400-1415,"Pallandt, van~","ad curtem Honnepel:  in parochia Wetten in curte dicta inger Wipel, 26 jugera, Margareta weduwe van Johannis de Pellant, secundam Henricus et tertiam Johannes, filii sui",Quellen Stift Xanten p 358,,
1150132,1450~,"Pallandt, van","Margaretha de Pellandt, non in Sledenhorst",Quellen Stift Xanten p 39,,
1150133,1443-03-06,"Pallandt, van","Margaretha van Pallandt, dame de Wittham, weduwe van Jean sire de Wittham; 1446-07-22: idem verklaart met haar zoon Frederic van Wittham van de hertog van Bourgogne 5000 R gld ontvangen te hebben, prêtés par feu Jean sire de Withan, au duc pour le rachat du pays de Fauquemont ",De Raadt III p 95,,
1150134,1482,"Pallandt, van","Emond van Palant, seigneur de Moncbach",De Raadt III p 95/CCB c 107,,
1150135,1484-09-03,"Pallandt, van","Edmond van Palant gedaagd door Frederic van Witthem en de procureur generaal, eerste aanleg: Emont van Palant weigert het ambt van slotvoogd, drossaard en ambtman van slot, stad en land van Valkenburg dat zijn broer Dierick van Palant voor eiser had waargenomen, aan deze terug te geven, zolang eiser zijn schulden, daterend van 1459, nog niet heeft betaald; Frederic van Witthem, een neef van Dierick van Palant verlangt de voogdij over de kinderen van Dierick die door de Raad van Brabant anno 1481 aan verweerder was toegewezen; beide eisen van Frederic worden afgewezen",Grote Raad Mechelen Geëxtendeerde Sententiën 1966 p 207,,
1150136,1515,"Pallandt, van","Johan van Palant heer van Wildenbergh, Berghe, Wachendorff, erfheer te Bettendorf, zegelt een akte van Henri van Reuschenberg en Sophie van Rurich",De Raadt III p 95. 96/Düss Norbertinerkloster Heinsberg no 185,,
1150137,1530-04-13,"Pallandt, van","Erard heer van Pallant, erve van zijn moeder Anne [van Culenborch vrouwe ten Weerde], wordt beleend met Beusinchem met de tienden van de weerde, geheten de Roide thiende, 1533-09-16: hulde doet Cornelis van Eck; 1543-11-25: beleend Floris van Pallant, onmondig, erve van zijn vader Erard, eed vernieusd door Gerhard van Culenborch Melchiorsz; 1556-04-16: eed vernieuwd door Joachim van Heumen; 1581-12-05: door Dirck van Brakel; 1594-08-16: idem geexcuseert vant leste placat",Gelderse Lenen Reg Uitheemse Lenen p 48,,
1150138,1544-11-25,"Pallandt, van","Floris van Pallant Erardsz ontvangt het huis te Vianen met 16 morgen, eed vernieuwd door: zie 1530-04-13",Gelderse Lenen Reg Uitheemse Lenen p 46,,
1150139,1598-10-05,"Pallandt, van","Floris graaaf van Culenborch, erve van zijn vader Floris wordt beleend met: - het huis Vianen, - de weerd te Beusinchem, - de Roide tiende; 1606-07-11: lijftocht voor zijn vrouw Catrin gravin ten Berg; 1629-03-15: laet synne beslooten dispositie approberen;1639-07-31: erve van zijn oom Floris van Culenborch is Philips Theodor graaf van Waldeck Pirmont",Gelderse Lenen Reg Uitheemse Lenen p 46-48,,
1150140,1545-03-14 (1544),"Pallandt, van",schout van Maastricht: Andries van Pallandt,Grote Raad Mechelen Beroepen Holland dl V dossier 466/1,,
1150141,1615-05-12,"Pallandt, van","Eustache de Münchausen atteste à l'abbesse de Nivelles que damoiselle Marie Marguerite d'Ouren est fille de messire Jean d'Ouren, seigneur de Tavigny, Mabompré, Limpach etc, capitaine et bailli des ville et prévôte de Luxembourg, et d'Adrienne de Pallandt et Reuland fille de feu messire Carsilius baron de Pallandt seigneur de Reuland et de Ruif, et d'Odile Flodroff [Vlodorp], petite-fille de messire Werner baron de Pallant seigneur de Breitenbempt et de Ruif et de Jeanne de Brunckhorst Batenborg, fille [du seigneur] dudit lieu et de Stein",De Raadt III p 535,,
1150142,1645-03-22,"Pallandt, van","Warnier baron de Pallant, seigneur de Bredebent etc, atteste à l'abbesse de Nivelles, l'ascendances de damoiselle Claire Isabelle de Wignacourt",De Raadt III p 96,,
1150143,,"Pallandt, van",genoemd: familie van Pallandt,"Batavia Illustrata bl 875, 888, 952, 954, 1158, 1162",,
1150144,,Pallavicino,"genoemd: Marquis Horatio Pallavicino, ridder ambassadeur van Venetië x Anna van Eichelberg genaamd Hooftman; zij hertrouwt Olivier Cromwel, ridder",Batavia Illustrata bl 1028,,
1150145,1573-06-29,Palm,"Goddart Palm gecommitteerd tot super-intendant van Rotterdam, zonder datum; Kanttekening: overste quartier meester van Holland, 29 juni 1573",Navorscher jg 1897 p 385/Depeches Willem I,,
1150146,1235-05-27,Palster,"graaf Dirk van Kleef stelt een verdrag voor tussen de kinderen en de weduwe van graaf Floris IV, vanwege haar huwelijksgift ",v.d. Bergh I no 355,"borgen: Henricus dux de Lymburch en zijn broer Walranius, Henricus en Rutgerus de Kuk, Arnoldus de Hoesden, Daniel de Merwick, Bernardus de Strunkede, Stephanus Palster",
1150147,1195,"Paltz, van der ","stierf Henricus Leo dux Bavariae et Saxoniae, met nageslacht",Miraeus: Opera Dipl I p 538,,
1150148,1632-02-04,Paludanus,"losrenten kantoor Enkhuizen: verschijndag 02-11, doctor Paludanus, fl 2400 - fl 96",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1150149,1763-1788,Paludanus,"diverse functies in Alkmaar: mr Rutegerus Paludanus, stierf 1788-10-23","Bruinvis: Alkmaar no 434 p 19, 28, 33, 8",,
1150150,1545-12-02,"Paluyde, van","grafelijk leen: nr 217A) 8 £ gr Vls te lossen de penning 16, op het huis te Mye met 100 morgen land in Nieuwkoopt, Engbert van Paluyde, deurwaarder van de Grote Raad te Mechelen, bij koop na decreet tegen Pieter Bol, die voortvluchtig is (diens overig goed wordt ook opgesomd); 1561-07-05: Frans Hubertsz, procureur postulant bij het Hof van Holland, voor Jan van Paluyde Jansz te Mechelen, na dode van diens oom Engelbert, na verzuim omdat Jan buitenslands was, waarna overdracht van Elisabeth van den Steene Engelberts weduwe","Ons Voorgeslacht 07/08-1988 p 342; Leenkamer 126 Caput Noordholland fol 83, 86v",,
1150151,1762-1772,Pan,schepen van Alkmaar: Gerard Pan,Bruinvis: Alkmaar p 28,,
1150152,1782-1786,Pan,"schepen van Alkmaar: Jan Nicolaas Pan, op 1785-04-14 benoemt tot Vroedschap, ontslagen 1788-05-30",Bruinvis: Alkmaar no 457 p 28,,
1150153,1692-07-31,Pan,"losrenten kantoor Enkhuizen: verschijndag 1693-12-04, Gerrit Pau, Tade Pietersz en Tade Pau, als voogden over de kinderen van Jan Admirael, fl 2500 - fl 100, geemployeerd in de loterij van 1749-04-19, de rest; 1694-03-13: dezelfden 1 x fl 2000 - fl 80 en 4 x fl 1000 - 4x fl 40; 1701-02-17: lijfrenten Enkhuizen, Frederik de Wit 600 gld hoofdsom ten lijve van Jan Pan, oud 19 jaren, zoon van Gerrit Pan en Sytje Dirks, fl 54",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1150154,1745-02-20,Pan,"lijfrenten kantoor Enkhuizen: Dirk Haak ten lijve van Thade Pan, oud 11 jaar, vader Jan Pau en moeder Magdalena Westwoude, fl 400 - fl 30; dezelfde 400 gld voor Jan Pan, oud 9 jaar, ouders als voren, fl 30; 1781-01-16/1782-03-01: losrenten Enkhuizen, mr Thade Pan q.q, fl 2000 - fl 80, mr Thade Pan en mr Pieter van Bleiswijk q.q. fl 6000 - fl 240, en dezelfden fl 2000 - fl 100",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1150155,1781-01-16,Pan,"losrenten kantoor Enkhuizen: verschijndag 1784-11-17, Eva Jacoba Pan, fl 2000 - fl 80; 1784-11-09/12-01: mr Everhard Pan, fl 3000 - fl 120; 1788-02-23/1789-05-01, mr Everhard Pan, fl 3000 - fl 120",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1150156,1587-01-15,Pancras,"Cornelis Bancreas, groot schipper, koopt camer te Alkmaar",O.R.A. Alkmaar 133 fol 32,,
1150157,1589-05-19,Pancras,"Aelbert Aelbertsz alias Aelbert Pancraes, tot Wimmenum, als man en voogd van Joosgen Adriaensdochter, tevens namens Aelbert Aeriaensz en Dirck Aeriaensz, broer van zijn vrouw, wonende te Amsterdam, tesamen erfgenamen van Dirck Dirksz, verkopen camer te Alkmaar",O.R.A. Alkmaar 309 fol 232,,
1150158,1595-06-07,Pancras,"Pieter Cornelisz Pancras, belend te Alkmaaar; 1596-03-15: Pieter Pancras, groot schipper, belend","O.R.A. Alkmaar 136 fol 132v, 223v",,
1150159,1380-04-18 - 1382-06-30,"Pander, van~","ontvangen van de doodslagen van Haarlem: - Dirc Boudinsz dood, 600 £, waarvan ⅓ aan de graaf komt, ontvangen door Gerrit Bake en Willem van Pander heer Woutersz, 23 £ 6sc 8d gr [bedoeld zal zijn: van Zaenden]; zie ook: 1377-12-18, 1380-02-17 bij van Mieris","Rechtspraak Graaf van Holland II p 175/Van Mieris p 340, 365",,
1150160,1280,"Panhuys, van",schepen van Tirlemont: Henricus dictus Panhus,De Raadt III p 97,,
1150161,1649-07-24,"Panhuys, van","compareerde Johan André van Panhuys, wonende te Utrecht, en maakt een testament; hij noemt daarin zijn broer Servaes van Panhuys, Raad en Pensionaris van Schoonhoven",Ned Leeuw jg 1913 p 166/Notaris Verruyt te Leiden regest 707,,
1150162,1655-06-23,"Panhuys, van","testament van Marya Vivien, weduwe van Gillis van Panhuys, wonende op t Steenschuyr te Leiden; genoemd: haar zoons Johan van Panhuys, Pieter van Panhuys, dochters Anna Elysabeth van Panhuys, Barbara van Panhuys, en de kinderen van wijlen haar dochter Margrieta van Panhuys; 1655-07-07: nog genoemd haar jongste zoon Floris van Panhuys",Ned Leeuw jg 1913 p 167/Notaris Verruyt te Leiden regest 713,,
