id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1190095,1423-01-12,Teding,Gystgin Symon Tedincxzs erfgenamen belend van 2 huizen bij het Windmolenzijde poorthuis te Amsterdam,"G.A.Amsterdam Arch St Jorishof en Leprooshuis, gemengd no 34",,
1190096,1433-1434,Teding,Schotboek Hoorn: Pieter Tedincsz 2 £ (fol 6); Symon Tedinc 13 £ (p 72); 1478: Jan Teijncx 4 £ en Dirc Jan Teijnck 1 £ (p 159),Schotboek Hoorn Fragment,,
1190097,1444-02-04 (1443),Teding,"onrust te Amsterdam bij het ""verzetten van de wet"" (wel ?): intussen hoorde de schout Claas de Grebber, die bij de commissarissen in het huis van Louwerijs Hermansz was, dat Claiskin de stadsbode een 25 à 30 tal gewapende mannen onder leiding van Jan Tedinc (Fedinc) Crabben vanuit Monnickendam naar Amsterdam had gebracht",Mem Rosa VII t/m X p 91,,
1190098,1448-11-12,Teding,schepenen in Hoorn oorkonden dat Frederijc Reynersz aan Ymme Jacop Tedincsdochter van Aemstelredam heeft verkocht 1 gouden Eng nobel jaarrente uit een huis en hofstede in de Noerderkercstege,Inv Arch Hoorn regest 468,,
1190099,1453-01-09 (1452),Teding,"stedehouder en raden van Holland doen uitspraak in de zaak van Symon Tedinck Willemsz, zich beklagende dat wegens de betaling van zekere schuld een onrechtvaardig vonnis over hem gewezen was door schepenen van Alkmaar; zij bevestigen het schepenvonnis",Scheltema: Inv Arch Alkmaar p 17 no 33,,
1190100,1475~,Teding,"de volgende goederen behoren toe aan Claes Symon Tedinxzs kinderen, voogd is Jan Beth Gherytsz: Nel was 12 jaar oud en Stijn 8 jaar","Weesboek Amsterdam I fol 145, II fol 249",,
1190101,1491,Teding,"schepen van Amsterdam: Symon Jan Tedingh; Wagenaar: Symon Teding Symonsz; 1492-01-03, 1492-01-09, 1492-01-13: idem; 1521, 1522, 1535: mr Jan Tedingh, schepen, Raad, burgemeester; 1547 Raad: Frans Jansz Tedingh","v.d Brandeler: Wapens Magistraten Amsterdam p 73, 83, 96/Beudeker: Wapenboek; Gasthuis Amsterdam regest 856",,
1190102,1492-07-10,Teding,"de stad Alkmaar verzoekt aan de stad Hoorn om aan Heert de Verwer aan te zeggen, de weeskinderen van Diric Jan Teyncx terug te zenden, aangezien hun goederen in de stedelijke lasten moeten worden aangeslagen, want dat ze anders gerechtelijk zullen worden verkocht",Inv Arch Hoorn regest 1124,,
1190103,1514-06-02,Teding,"Symon Symons Teyng, van Aemstelredam verkoopt aan her Jan Pietersz, priester, de jaarrente uit een huis en erf in de Molenstege tot aan de Cuyll",Inv Arch Hoorn regest 1370,,
1190104,1494-11-07,Teding,"Simon Teding en Beyer Sybrantsz, kooplieden te Amsterdam, eisers, contra Godevaert van Huckelhoven en Willem Melis, verweerders",Grote Raad Mechelen E.A. Dossiers dl III dossier 2664,,
1190105,1527-07-10,Teding,"Aernt van Duvenvoorde, als bezitter van het huis ten Bosch bij Uitermeer, beleent Marie Claesdochter van Monickendam weduwe van Symon Jacopsz met ½ deymt land, haar aangekomen bij dode van haar broer heer Claes Claesz, priester, belend west: de Purmer, zuid: Claes Claesz, oost: de laege dijck, hulde doet Gerrebrant Zennez, burgemeester van Monickendam. Opschrift: den ban van Catwoude, Purmerende ofte Monikendam (vgl 1542-01-08)",Leenregister Huis ten Bosch 138bis fol 12/A.R.A. Arch Kasteel Duivenvoorde ,"in presentie van Johan van Duvenvoorde, raad ordinaris van het Hof van Holland, leenman van de grafelijkheid, Jan Teing, burgemeester van Monickendam, leenman van Aernt",
1190106,1534-09-12,Teding~,"Aernt van Duvenvoorde als bezitter van het huis ten Bosch bij Uitermeer, beleent Neeltgen Jan Teijnendochter met 2 deymten land bij de Marck Gou, strekkende met het ene eind aan de Seedyck, belend oost: Jancke Pouwels kinderen, west: Claes Monen weduwe met haar kinderen, gelegen in Suyderwoudeban, haar aanbestorven bij dode van haar vader Jan Teijn; hulde doet Cornelis Jansz Rijser als gecoren voogd",Leenregister Huis ten Bosch 138bis fol 22/A.R.A. Arch Kasteel Duivenvoorde ,"Seeger van Alveringen, Jan Heynderijcxz, leenmannen van de grafelijkheid; onder staat: dese leenmannen scouden in den ouden brief als heer Claes Reerszoen, Jan Heijmanszoen (ende Frans Janszoen, deze naam is doorgehaald)",
1190107,1540-11-24,Teding,Simon Teeng van Amsterdam heeft Quirijn Heynsz gemachtigd om van Henrick Willemsz kistemaker geld te innen dat hij van hout schuldig is,Recht Arch Hoorn Allerhande Schepenakten 4576 fol 588,,
1190108,1552-03-09,Teding,"Arent van Duvenvoorde als bezitter van het huis ten Bosch bij Uitermeer oorkondt dat Neeltgen Jan Tynendochter met haar man Jan Pietersz Berckhout hem heeft opgedragen 2 deympten land bij de Merckgou, belend oost: Jan Jancke Brie [n ? Bueij], west: Nanninck Zymonsz, tbv Adriaen Jacobsz Berck, die ermee wordt beleend tot een onversterfelijk erfleen (vgl 1534-09-12)",Leenregister Huis ten Bosch 138bis fol 48v/A.R.A. Arch Duivenvoorde ,"t.o.v. mijn leenmannen: Dyrck Heynderycxz, Louff Jacobsz",
1190109,1561-04-29,Teding,koning Philips geeft octrooi tot testeren aan Jan Pietersz Berchout en zijn vrouw Cornelia Jan Teedincsdochter (vgl 1564-08-19),R.A.H. Coll Aanw 138 Caput Kennemerland fol 39v,ondert. van Vlierden,
1190110,1561,Teding,"Frans Tijn [= Teyng] wonende te Amsterdam, verhuurt een huis en 10 morgen teel- en weiland in Bennebroekerland voor 116 R gld; 1569 100e penning: 6 morgen verhuurd door dezelfde eigenaar aan Adriaen Symonsz en nog 5½ morgen verhuurd aan dezelfde","A.R.A. Staten van Holland voor 1572 no 1277 fol 5/Reg 10e penning Heemstede fol 5 post 44; kohier 100e penning fol 6v no 1, 3",,
1190111,1636-02-11,Teding,"Neeltgen Jan Tedingsdochter geassisteerd met Pieter Teding Berchout, ontvanger van de gemene Landsmiddelen alhier, aan de stad Monnnickendam een stuk land binnendijks, groot 4894/5 roeden [de Hofvennen], belend noord: Claes Claesz Wit, zuid: het Geldelozepad, en nog twee andere stukken land van andere eigenaars verkocht aan de stad: - de kinderen van Claes Claesz Del en Claes Claesz de Wit, ieder voor de helft, stukje land groot 363 5/12 roeden, binnen de wester stadswal, belend noord: Sybrich Symon Heynis, zuid: Jan Berchout; - Sybrich Symon Heynis, weduwe van Jacob Claesz Karmelk een stukje land van 1023½ roeden, belend noord: de noorder stadswal, zuid: Claes Claesz de Wit",Ver Oud Monnickendam Jaarverslag 1985,,
1190112,1567-04-22,Teding,"Symon Claesz, warmoesman, verkoopt aan Wouter Fransz rietdecker een huisje met erf en warmoestuintje erachtergelegen buiten de St Janspoort te Haarlem, belend oost: de Heerenwech, noord: Frans Teijng, zuid en west: Bartholomeus Claesz, koopsom 225 Kar gld",G.A. Haarlem Transportregister Haarlem fol 190v,,Haarlem
1190113,1573-12-04,Teding,"notaris Johannes Gerardusz de Vollenhove instrumenteert dat Stephanus Nicolaasz Soutman, Franciscus Joannis Teijng, Thomas Joannis de Zuijren en Henricus Philippus Coggeman, fabriekmeesters van de St Bavokerk te Haarlem, als patroons of collators van een vicarie of eeuwige capellanie op het H Kruisaltaar in genoemde kerk, welke vicarie vacant is door de dood of vrijwillige afstand van wijlen dominus Jasperus Johannis; zij dragen nu dominus Martinus Florentius, presbiter, voor voor de bediening ervan",In Arch Kerkvoogdij St Bavo Haarlem no 217,"Johannes Vocking, rector et moderator conventionis Regularissarum, Jodocus Johannis",Haarlem
1190114,1581-10-28,Teding,"schepenen verwijzen de uitspraak tussen Pau Gerritsz en Lieven Jacobsz, naar de uitspraak van goede mannen Jan Ysbrantsz Neck, Jan Jansz Teengh, Mieus Ysbrantsz",Schepenrol Monnickendam 3537,,
1190115,1582-05-05,Teding,"Claes Ysbrantsz, eiser, contra Jan Jansz Teijng, gedaagde, betreffende 30 gld 10 st, waarvan 25 gld 5st van ""accoort van t vleijs"" en 5 gld 5 st ""van verschoeten rantsoen van de Monickenlant, schepenen verclaeren, nae des gedaachde bekentenisse, te sullen betalen tusschen dit ende een maent naestcomende op de boete van 1 £""",Schepenrol Monnickendam 3537,,
1190116,1584-01-06~,Teding,"Vastert Tedijcxz, poorter van Amsterdam, verkoopt aan mr Reyer Cornelisz, advocaat voor het Hof van Holland, wonende te Amsterdam, ½ van een stuk land van ouds geheten ""het Dyckcampgen"", groot 5 maden 54 roeden en 6 voeten, naar de kaart ervan gemaakt op 1560-07-18 door Pieter Coemans, gezworen landmeter, gelegen aan 2 of 3 kampen tot Vijfbroeders in de banne Westzaan, belend noord: Aryen Hendricksz, of Adriaen oud Hendricksz, zuid: Baert Auwelsdochter weduwe van Barent Jansz, oost: die Zaendyk, west: de Vaersloot [akte ongedateerd]",O.R.A. 1564 fol 30/Transportregister Banne Westzaan,,Zaandijk
1190117,1584-01-14,Teding,"Eeff Heynesdochter en Mary Florisdochter, moeijen van het nagelaten kind van Neel Heynesdochter, genaamd Lutgert Jansdochter verzoeken de benoeming van 2 voogden: Jan Wilms Lap en Jan Jansz Teengh",Schepenrol Monnickendam 3537,,
1190118,1584-08-04,Teding,"zaak tussen de oude molenmeester van Monnikenbroeck, eiser, contra Jan Jansz Teengh, gedaagde, condemneren de schepenen de gedaagde in ""deese defaut pro non comparatar""",Schepenrol Monnickendam 3537,,
1190119,1586-05-23,Teding,"huwelijksvoorwaarden tussen Jacob Teijng Fransz, geassisteerd met zijn moeder Marie Jacobsdochter weduwe van Frans Jansz Teijng, zijn zwagers Roeloff Joosten, Nicolaes van Paenderen en Mathijs Aelbertsz Ban, en Alyt Jans geassisteerd met haar broer Ysbrand Jansz, houtcoper (6 fol 267); 1585-12-13: een getuige verklaarde dat zekere Femmetje Vogels gezegd had dat het kind dat zij verwachtte van Jacob Teijng Fransz was (6 fol 186); (6 fol 168v) testament van Alyt Jansdochter vrouw van Jacob Teijng Fransz: hij heeft een zuster Ael Duyne, zij heeft een broer Ysbrant en zusters Maritje en Trijn en een kind van haar zuster Cornelisje Pieters","G.A. Haarlem Not Protocollen 6 fol 267, 186, 168v",,
1190120,1610-05-10,Teding,"Jan Claes Teengs, wonende te Oostzaan bij de Horn, passeert een rentebrief tbv de armen van Oostzaan, hoofdsom fl 100, rente 6%, onderpand is zijn huis en werf waar hij tegenwoordig woont, belend noord: Jan Willemsz Corver, zuid: Jan Pietersz Pij, mitsgaders dat huis benoorden zijn huis",O.R.A. 412 no 55/Transportregister Banne Oostzaan,borg: Pieter Ysbrantsz in de Hael,
1190121,1613-04-18,Teding,"Outger Dircsz, Olphert Jansz (?), tevens namens Cornelis Swolles, alle onze buerlieden, kopen van Jan Pietersz Pij, onze buerman, een huis en werf te Oostzaan in de Kathoeken, belend noord: de weduwe van Jan Claesz Teeding [ook: Teengh], zuid: Dirck Claes Valckes; 1613-05-24: Jan Pietersz verklaart zich voldaan","O.R.A. 413 fol 122, 122v/Transportregister Banne Oostzaan",,
1190122,1628-10-13~,Teding,"losrenten kantoor Monickedam: verschijndag 04-07, Neeltje Jan Tedingsdochter, fl 334 - fl 13-7-3, afgelost 1763-12-16; 1632-09-08: Neeltje Jan Tedinghs, fl 1000 - fl 40; 1640-05-11: de gemene erfgenamen van Neeltje Jan Tedinghs, fl 200 - fl 8",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190123,1629-05-21,Teding,"huwelijk: Eijlbert van Suchtelen, Deventer, last hebbende van Gerrit van Suchtelen en Pieter Gerritsz van Suchtelen, vader en broer, en Frans Dircksz Poppendam, te Hoorn, last hebbende van Etgen Jans Tedincxdochter, Jan Tedinck Berckhout en Pieter Tedinck Berckhout, grootvader, broer en oom van Luijde Dircs, bruid: zij brengt in kleren, juwelen en een stuk land op de Leek in Waterland genaams Sem Versland, 200 gld waard en nog een lijfrentebrief",G.A. Amsterdam Not Arch no 398 fol 425/Notaris Nic Jacobs ,,
1190124,1629-07,Teding,"losrenten kantoor Monickendam: verschijndag 08-17, Etje Jans Tedinghsweduwe, fl 1600 - fl 64, afgelost 1763-12-16; 1639-12-09/12-22: Etge Jan Teenghs, fl 1600 - fl 64",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190125,1643-07-03,Teding,"losrenten kantoor Monickendam: verschijndag 07-20, dr Jan Tedingh Poppendam, fl 500 - fl 20; 1643-09-04/09-20: idem fl 300 - fl 12, geemployeerd in de negotiatie van 1752-05-24; 1645-05-19/05-27: Jan Tedingh Poppendam, fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190126,1647-10-10,Teding,"losrenten kantoor Edam: verschijndag 11-01, Reynouw Claes Theengs, fl 1200 - fl 48; 1648-11-05: Reynouw Claas Theens van Edam fl 400 - fl 16; 1661-01-27/02-01: idem tot Edam, fl 1100 - fl 44",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190127,1654-07-03,Teding,"losrenten kantoor Alkmaar: verschijndag 08-01, mr Claes Jacobsz Teengs, fl 2000 - fl 80",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190128,1665-09-29,Teding,"losrenten kantoor Edam: verschijndag 10-16, Trijn Claes weduwe van Claes Claesz Theenghs, tot Edam fl 1028 - fl 41-2-6, geemployeerd in de negotiatie van 1784-11-09",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190129,1666-07-22,Teding,"losrenten kantoor Edam: verschijndag 08-15, mr Nicolaes Teenghs, Raad en oud-schepen van Edam, als voogd van Hendrik Noormans kinderen (eronder staat: Theunis Jansz Brasker), fl 350 - fl 14",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190130,1673-04-15,Teding,"losrenten kantoor Edam: verschijndag 11-01, de erfgenamen van Claes Claesz Teenghs en Trijn Claes de brouwster, fl 320 - fl 12-16-0, geemployeerd in de negotiatie van 1784-11-09",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190131,1673-04-15,Teding,"losrenten kantoor Edam: verschijndag 1674-07-01, Wellemoet Pieters Teenghs, fl 420 - fl 16-16, geemployeerd in de negotiatie van 1784-11-09; 1674-03-27/06-01: Welmoet Pieter Teengs, fl 660 - fl 26-8; 1674-07-28/1675-10-01: Welmoet Pieter Teengs, fl 210 - fl 8-8-0",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190132,1654-05-19,Teding,"Dirk Outgersz als gemachtigde van zijn oom Claes Claes Teencx, beide wonende te Edam, verkoopt van wege hemzelf en zijn oom aan Pieter Jansz, zijn oom, wonende te Oostzanen, ⅔ deel in een huis en werf in de ban van Oostzaan te Oostzaan op het Weer, belend west: Gerrit Hendricsz, oost: Pieter Jansz Sticht",O.R.A. 431 fol 86/Transportregister Banne Oostzaan,,
1190133,1686,Teding,Jacob Klaasz Teengs van Edam vraagt aan de Staten van Holland venia aetatis,Index J.A. Jaeger p 84,,
1190134,1673-04-15,Teding,"losrenten kantoor Edam: verschijndag 11-01, de heer burgemeester Nicolaes Teengs, fl 804 - fl 32-3-2; 1674-03-27/1675-06-01: mr Nicolaes Teengs, fl 840 - fl 33-12-0; 1674-07-28/1675-10-01: idem fl 440 - fl 17-12-0; 1675-05-24/1676-07-01: idem fl 700 - fl 28-0-0; 1676-03-26: lijfrenten kantoor Edam: mr Nicolaes Teengs, 600 £ ten lijve van zijn zoon Claes Theengs, oud 10 jaren, moeder is Neel Jans Knechts, fl 50, afgeschreven 1692, dezelfde 600£ ten lijve van zijn dochter Tryntie Theengs, oud 9 jaren",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190135,1681-12-24,Teding,"lijfrenten kantoor Edam: Neel Jans Knechts 500 gld ten lijve van Pieter Claesz Teengs, oud 11¼ jaar, vader was de heer burgemeester Nicolaes Teengs en moeder Neel Jans, fl 45, afgeschreven 1692; dezelfde 500 gld ten lijve van Aeffie Claes Teengs, oud 11¼ jaar, ouders als voren; kantoor Monickedam: Neeltie Jans, tot Edam, 500 gld ten lijve van Anthony Teengs, oud 5 jaren, ouders als voren",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190136,1692-08-01 (1693~),Teding,"losrenten kantoor Hoorn: verschijndag 02-01, Hendrik Teenghs fl 1500 - fl 60, Nicolaes Teenghs fl 1500 - fl 60 en Luduwina Cock weduwe Teenghs fl 1000 - fl 40; lijfrenten kantoor Hoorn: Ludwina Kock 500 gld ten lijve van Nicolaes Teenghs, oud 5 jaren, vader was Nicolaes Teenghs en moeder is Luduwina Kock, fl 40",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190137,1695-10-26,Teding,"losrenten kantoor Edam: verschijndag 11-15, Jacob Teenghs, Aefie Teenghs, Anthoni Teenghs, te Edam, een ieder fl 1000 - fl 40, en de erfgenamen van heer burgemeester Teenghs fl 2500 - fl 100",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190138,1697-03-23,Teding,"lijfrenten kantoor Medemblik: Jan Pieteijs 500 gld hoofdsom ten lijve van Neeltje Pieteijs, oud 11 jaar, vader is Jan Pieteijs en moeder Trijntje Teengs, fl 45",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190139,1703-04-06,Teding,"lijfrenten kantoor Alkmaar: Heyn Jansz Baen 600 gld ten lijve van Willem Teens, oud 8 jaren, vader en moeder zijn mr Jan Teengs en Maria van Foreest, fl 54; idem ten lijve van Jacoba Teens, oud 6 jaren, ouders als voren",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190140,1704-10-25,Teding,"lijfrenten kantoor Monickendam: Tryntje Teengs, weduwe van Jan Piteijs, 500 gld ten lijve van haar dochter Neeltje Piteijs, oud 17 jaar, fl 45",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190141,1705-09-19,Teding,"lijfrenten kantoor Monickendam: Luydewina Kock 600 gld ten lijve van haar zoon Claes Teengs, 17 jaar, vader was Claes Teengs, fl 54",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190142,1706-02-13,Teding,"losrenten kantoor Medemblik: verschijndag 09-01, Trijntie Teengs 2x fl 1200 - fl 48",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190143,1706-02-13,Teding,"lijfrenten kantoor Edam: Maria van Foreest tot Amsterdam, 1000 gld ten lijve van Cornelia Teengs, oud 20 jaren, vader was mr Johan Teengs en moeder is Maria van Foreest, fl 90; dezelfde 1000 gld en lijve van Maria Teengs, oud 19 jaren, ouders als voren; 1707-01-22: lijfrenten kantoor Edam: Heijn Baen, fl 600 ten lijve van Jacob Teengs, vader was mr Johan Teengs en moeder is Maria van Foreest, fl 54; Maria van Foreest fl 1100 ten lijve van haar zoon Nicolaes Teengs, oud 17 jaar, vader was mr Johan Teengs, fl 99, en fl 1100 ten lijve van Willem Teengs, oud 11 jaren, ouders idem",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190144,1708-01-24,Teding,"lijfrenten kantoor Edam: Maria van Foreest fl 1111-2-4 ten lijve van haar dochter Jacoba Teengs, oud 10 jaren, vader is wijlen Johannes Teengs, fl 100; dezelfde fl 1111-2-4 ten lijve van Jacob Teengs, oud 6 jaar, ouders als voren; 1734-04-08: Maria van Foreest 1000 gld ten lijve van Jan Teenghs, oud 17 jaren, ouders waren Jacob Teenghs en Margaretha Speldernieuw, fl 75",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190145,1706-02-13,Teding,"lijfrenten kantoor Hoorn: Luduwina Cock 200 gld ten lijve van haar zoon Nicolaes Teengs, oud 17 jaren, vader was Jacob Teengs, fl 18",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190146,1707-01-22,Teding,"losrenten kantoor Edam: verschijndag 02-15, Anthony Teengs fl 1000 - fl 40 en de erfgenamen van de burgermeester Nicolaes Teengs fl 475 - fl 19",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190147,1708-02-25,Teding,"losrenten kantoor Monickedam: verschijndag 03-15, Tryntje Teengs weduwe van Jan Pieteijs, fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190148,1708-07-21,Teding,"losrenten kantoor Purmerend: verschijndag 1709-08-01, Heyn Baen wegens de 6 kinderen van wijlen Joan Teenghs, fl 6000 - fl 240",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190149,1731-02-21,Teding,"losrenten kantoor Edam: verschijndag 04-07, Jacobus Teengs, kapitein ter zee van de Admiraliteit te Amsterdam, fl 2000 - fl 80",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190150,1734-04-08,Teding,"lijfrenten kantoor Alkmaar: Cornelia Teengs 2000 gld ten lijve van haar dochter Maria Eva Cambrier, oud 17 jaren, vader was Abraham Cambrier, 150 gld",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190151,1735-11-19,Teding,"30 jarige renten op het gemene land kantoor Alkmaar: verschijndag 1736-12-01, Eva en Ludewina Teengs, afgeschreven 1766, fl 4; Cornelia Teengs weduwe van Abraham Cambrier, afgeschreven 1767, fl 63",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190152,1735-05-21,Teding,"losrenten kantoor Alkmaar: verschijndag 06-15, Nicolaas Teengs, burgemeester en Raad der stad Monnickendam, fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190153,1781-01-16,Teding,"negotiatie krachtens resolutie der Staten, comptoir Monickendam: verschijndag 1782-02-01, Grietje van der Leij weduwe Jan Teengs, fl 10000 - fl 400",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190154,1781-05-22,Teding,"negotiatie door de Staten vastgesteld, kantoor Edam: verschijndag 1782-02-01, Anthony Teengs, burgemeester van Edam, fl 4000 - fl 160 en Grietje van der Leij, weduwe Jan Teengs, fl 3000 - fl 120",Arch. Gecomm Raden Noorderquartier Inv 51,,
