id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1210113,1290-01-15,"Valkenisse, van",de abdij van Dunes krijgt tolvrijheid op de Hont met toestemming o.a. van Arnoud van Valkenisse en Arnoud heer Wittenz,v.d. Bergh II no 687,,
1210114,1290-04-11,"Valkenisse, van",onder degenen die de graaf van Vlaanderen hulde doen is o.a. no 29) Ernoul de Valkenisse,v.d. Bergh II no 695,,
1210115,1400~,"Valkenisse, van","genoemd: Catharina van Valkenesse x Johan van Alkemade; 1407: Arnoud van Valkenesse, priester","Batavia Illustrata bl 835, 1209",,
1210116,1390-12-10,"Vale, de","hertog Albrecht verzoent zich met de ballingen uit Haarlem: o.a. Claes Bertoudt Valenz, Bertout Jan",Rechtspraak Graaf van Holland II p 179,,
1210117,1468-02-24,"Valgaris, de","Jacob de Valgaris, lombard ter Goude, stelt procureur voor het Hof",Coll Aanw 238 fol 318/Memorien Hof van Holland,,
1210118,1316,Valighe,ontvangsten van de rentmeester van Noordholland: die wonen ten Houte en te Langhevelt van camphuur: Ghertruyd Wouters Valighen ….,Rek Hen Huis I p 25,,
1210119,1190-1205,"Valingen, van",curtis Rottum: Gerardus de Valingen 20 d,Quellen Stift Xanten p 511,,
1210120,1424,Valingen ,"in Millingen superiori (in bonis dicti Bubem) 15 maldrata, sita te Velinghen, 20d leves",Quellen Stift Xanten p 524,,
1210121,1562-02-24 (1561),"Valladolid, van","Gillis Pietersz Cijs namens de kinderen van Jacob Valladolid uit zijn 1e huwelijk, en mr Adriaen Proost als voogd over de kinderen van Jacob uit zijn 2e huwelijk, stellen te Brussel procureurs voor de Grote Raad; 1517-07-01: akte voor schepenen van Vlissingen waarbij Victor van de Zickele, baljuw aldaar, verklaart aan Aechte weduwe van Jacob de Validoly te Middelburg een rente van 8£ 20 gr Vls schuldig te zijn; 1537-05-29: voor schepenen van Middelburg draagt mr Jan de Validoly, kanunnik van St Pieter aldaar, deze rentebrief over aan zijn broer mr Jacob de Validoly",Grote Raad Mechelen E.A. Dossiers dl III dossier 759/3,,
1210122,1500~1600,"Valladolid, van","genoemd: Jacob van Valladolid x Willemina Praat van Moerkerke, kinderloos",Batavia Illustrata bl 1008,,
1210123,1644-02-14,Vallensis,"stierf Jacob Vallensis, 1e medicijn van prins Maurits en Frederik Hendrik, x Margaretha van Klootwijk",Batavia Illustrata bl 996,,
1210124,,"Valobre, de","genoemd: .. van Valobre, geboren van Avignon x Catharina van Erlyn",Batavia Illustrata bl 994,,
1210125,,"Valois, van",info: het huis de Valois,Navorscher jg 1852 p 27,,
1210126,1427-10-01,"Valle, van de",Huwet van de Valle kreeg commissie voor het schoutambacht van Alkmaar met machtiging om een plaatsvervanger aan te stellen,Bruinvis: Alkmaar p 2,,
1210127,1630-1641,"Vallee, de ","schepen van Alkmaar: Arnold de Vallee, begraven 1641-09-16","Bruinvis: Alkmaar no 254, p 30",,
1210128,1666,"Vallee, de ",schepen van Dordrecht: mr Johan de Vallée heer Arnoudsz,Balen: Dordrecht p 342,,
1210129,1423,"Vanevelt, van","lid van het St Jorisgilde te Harderwijk: Gijsbert van Vanevelt, Aelt van Vanevelt; 1452: Henrick van Vanevelt; 1464: Goesen van Vanevelt; 1469: Henrick van Vanevelt; 1470: Aelt van Vanevelt; 1473: Maes van Vanevelt; 1479: Coop van Vanevelt; 1485: Timen van Vanevelt; 1515: Koop van Vanevelt; 1519: capelaen ?  Coop van Vanevelt Gosense; 1519: Timer van Vanevelt; 1525: Koop van Vanevelt, gildemeester; 1526: Maes van Vanevelt; 1532: Herman van Vanevelt, 1540: gildemeester; 1534: Henrick van Vanevelt; 1554: Jan van Vanevelt; 1561, 1569: Reijer van Vanevelt, 1566, 1575, 1582: gildemeester; 1583: Brinck van Vanevelt; 1586: Reiner van Vanevelt; 1610: Evert van Vanevelt; 1620: Henrick van Vanevelt; 1631: Jan van Vanevelt; 1645: Jacob van Vanevelt","Wapenheraut jg I p 13, 14, 15, 16, 57-60",,
1210130,,Vaniaux,genoemd: Catharina Vaniaux x Vincent Stalpert van der Wiele,Batavia Illustrata bl 1171,,
1210131,1337,Varentrijk,"ontvangen van windval in Haarlem: Claes Veringhe Rycke 1 stic 18d; 1342: afterstal van verboernisse in den Houte, die te boete geset zijn, in Haarlem: Clais Varentrijc 5sc",Rek Houtvester Holland p 90; dr Smit: Rek Hen Huis II p 149,,
1210132,1343-08-24 - 1344-08-16,Varentrijk,"van huur in Haarlem an hofsteden: - Claes Varinc Rijc, van zijn camer 8sc; - Machtelt Dieric Varinc Ryx, van daer si woent 20d, dezelfde van haar scuere 2 ½d",Rek Hen Huis II p 223/Rek Rentmeester Kennemerland,,
1210133,1345-05-27,Varentrijk,"uitspraak wegens de doodslag op Willem Buten door Bartout Willemsz van Assendelft, Dirk van der Woude, Symon van Saenden en Claes Varentrike en hun magen en helpers",Reg Hann p 298/Reg EL 32 fol 90v,,
1210134,1722-1733,Fannius,"schepen, burgemeester van Alkmaar: mr Gerard Fannius heer van Cortenbosch, stierf 1733-03-20","Bruinvis: Alkmaar no 383, p 18, 25",,
1210135,1300~,"Varnhem, van","census Honnepel, te betalen op 01-01: Johannes de Vernhem en zijn vrouw Greta, 17 ½ d de bonis in Wienhorst; de decimis in Honnepol: Johannes de Vernhem 8d","Quellen Stift Xanten p 420, 421",,
1210136,1517-07-01,"Varken, t","Henri Cornelisz t Verken, de deken van de St Pieterskerk te Middelburg procedeert tegen hem",Grote Raad Mechelen Beroepen Holland dl VII dossier 688,,
1210137,1350~,"Varik, van","in Vauderic: 4 £ per heredes domini Goswini dicti Koc ex 18 jueribus terre in loco dicto Haer in het Voerbroec, tussen heredes Ywani de Vauderic et communem vicum",Goederenlijst Marienweerd/Cartul Marienweerd,,
1210138,1357-07-16,"Varik, van","Egbert van Enghuizen scelle pour Ywaen van Vandericke, qui reçoit du Brabant un acompte de 325 vieux ecus, pour ses services dans la guerre de Flandre",De Raadt I p 430/Brabant 1330,,
1210139,1392-12-20,"Varik, van","leen van Vianen: no 686) ½ hoeve, groot 8 morgen, in Outena, Gerrit Koevoet Woutersz bij overdracht door Gerrit van Wijk Ottenz, evt te komen op Bernard de Wilde en Hendrik de Vrieze, zoons van Ywyn van Varik, met lijftocht van Aleid, weduwe van Gysbert van Overnesse Scadenz",Ons Voorgeslacht 07/08-1988 p 306,,
1210140,1437-11-06,"Varik, van","leen van Vianen: no 679) 3 morgen in een weer van 5 morgen op de Vijfhoeven in Lexmond, Jutte, gehuwd met Zuurmond van der Cule, omdat Hendrik, dochter van haar broer Henric van Varik in een besloten klooster was gegaan; 1438-05-23: Gysbert de Goyer zoals zijn broer Henric van Varik, die uit eigen opdroeg",Ons Voorgeslacht 07/08-1988 p 304,,
1210141,1567-1572,"Varik, van~","binnenhavenmeester, schepen, gasthuismeester van Delft: Pieter Jacobsz [Varick] brouwer ""in t Schilt""; vertrokken 1572 of 1573, glipper","Bortet: Delft p 130, 331",,
1210142,1570-10-31,"Varik, van","""na resignatie van Goosen van Varick is Robert van Linden gecommitteert drossaert en stadthouder van de leenen der graefl. stad en lande van Buren (ooc casteleyn en bewaerder van de sloote en forteresse)""",Navorscher jg 1897 p 380/Depeches Willem I,,
1210143,1579,"Varik, van","Gasparus de Varick, van Gelre, studeert te Orleans, met informatie over hem",Bijdr Hist Gen Utrecht dl 34 p 345,,
1210144,1652-05-29,"Varik, van",genoemd: Cyprien de Varick,J le Roux: Recueil de la Noblesse p 299,,
1210145,,"Varik, van",genoemd: leden van het geslacht van Varik ,"Batavia Illustrata bl 855, 990, 1107, 1164, 1209",,
1210146,1177-09-24<,"Varnhem, van","getuige voor Gerard, zoon van graaf Hendrik van Gelre, o.a. Jacobus de Varnheim",Oorkbk Sticht Utrecht no 494,,
1210147,..-10-03,"Varnhem, van","memoria Lise Sopkens et Aleidis Wyntervelts de marca de domo et area Everardi de Varnhem in platea Clivensi te Xanten; ..-..-..: hic recipientur 3 ½ marcas de bonis in Varnem (Vahnum) a Svedero de Varnem pro memoria domini Nicolai faciendis et a quadam muliere dicta Hildegardis Rutgeri de una area 3 sol et 4 pullos; Wara: de Ufle camerarius 10 den col et 26 den et ob leve et (de Barge) 7 den, met latere hand: 1 marc de jurnalia Holl colit Weszelus Lovonis de Varnem","Memorien Stift Xanten p 119, 139, 150",,
1210148,1400,"Varnhem, van","pachtregister van de kelnerij: decima Voiskule, principales: Johannes de Varnem et Adolphus Coster",Quellen Stift Xanten p 164,,
1210149,1699-05-08,"Vasseur, le","de hofstede en woninge van Sonnevelt, groot 18 morgen 4 hont: beleend Margarita Johanna Cuyck van Mierop, bij dode van mr Jacob Havius en haar vader Frederick Lowys Cuyck van Mierop, haar man Frederik le Vasseur de Thouars doet de eed; 1749-10-09: George Cornelis le Vasseur markies de Thouars, bij dode van zijn moeder Margarita; 1751-06-16: beleend Louis le Vasseur markies de Thouars, oud 8 jaar, bij dode van zijn vader George; 1752-04-06: mr Pieter Boers en mr Carolus Boers bij opdracht van Wilhelmina Armgarda baronesse du Tour weduwe van Willem George Cornelis markies de Thouars als moeder van haar onmondige zoon Louis","Navorscher jg 1894 p 269, 270",,
1210150,,"Vasseur, le","genoemd: George le Vasseur Congnies, markies de Thouars",Batavia Illustrata bl 1017,,
1210151,1316,Vastard,"uitgaven van degenen die verleend zijn uit de renten van Rijnland, van de hofstede huur in Leyden: - Katerine Vastard 30 sc; afterstallen van renten in Noordholland: van de renten in Berkel: - Vastard Egbrechtsz 11sc","Rek Rentmeester Noordholland p 67, 113",,
1210152,1358-06-22,Vastraat,"Jan van de Wateringe, ridder, oorkondt dat voor hem en zijn mannen als Boudewijn Machteldez, Willem Vastraat en Willem Biese, Gerrit van den Velde hem heeft opgedragen 12 morgen land in Maasland, tbv Pieter Symonsz, en beleent deze ermee (gelegen naast de woning die Floris Gerritsvader van heer Jan hield)",Batavia Illustrata bl 1131,,
1210153,1396,"Varik, van~","heer Jan van Vauderic, ridder",Ned Leeuw jg 1913 p 232/Schepenprotocollen 's Hertogenbosch,,
1210154,,"Vaudrenart, de",genoemd: Susanna van Vaudrenaars x Willem Copier,Batavia Illustrata bl 921,,
1210155,1382-1400,Fazant,burgemeester van Dordrecht: Cleys/Claes Fasout/Vasoutsz; 1400: Jan Fasout/Fazant heer Cleysz,"Balen: Dordrecht p 240, 241",,
1210156,"1403-1409, 1425",Fazant,"schepen van Dordrecht: Jan Fazant heer Claesz (Vazont, Fazout)","Balen: Dordrecht p 282-284, 287",,
1210157,1442-1443,Fazant,"Heyle jonge Claes Vasants dochter, Dordrecht, koopt een lijfrente van 5 R gld per jaar op Haarlem voor 61 £ 10sc",Thesauriersrekening Haarlem fol 8v,,
1210158,1547,"Vechel, van",schepen van 's Hertogenbosch: Godfried van Vechel; 1574: Dirk van Vechel,Navorscher jg 1890 p 584,,
1210159,1156,"Vecht, over de","testes ministeriales voor de bisschop van Utrecht o.a. Fridericus de Veht, Herenboldus de Veht en zijn broer",De Fremery no 11,,
1210160,1164-1169~,"Vecht, over de",het kapittel van Oudmunster draagt aan Lambert de A een stuk land te Eiteren over als tijnsgoed,Oorkbk Sticht Utrecht no 443,"laici: Giselbertus Havese, Ilias en Walterus de A, Wilhelmus de Schalcwig, Heinricus en Hugo ultra Veht ",
1210161,1209,"Vecht, over de","Rodolph over de Vecht draagt de bisschop van Utrecht op t.b.v. de abdij Marienweerd, 4 van hem in leen gehouden hoeven bij Werdorp, dicht bij mansus fidelis nostri Henrici de Amersfoort; ter compensatie draagt Rodolph aan de bisschop op en wordt beleend met één van de vier hoeven die Rodolph van het Domkapittel in leen hield, voor de overige 3 zal Rodolph dezelfde pacht blijven betalen","Cartul Marienweerd no 21, 22",,
1210162,1213-10-14,"Vecht, over de","Ghiselbertus van de Vecht, cameraar en getuige van de bisschop van Utrecht","v.d. Bergh II Nal no 9, Cartul Marienweerd no 26",,
1210163,1249-04-08,"Vecht, over de",de domproost van Utrecht bevestigt de verkoopt van tienden in Abstede door Ludolfus van Overdevecht en diens zoon Herman aan het St Servaasklooster te Utrecht,Brom regest no 1158,,
1210164,1249-04-08>,"Vecht, over de","""renunciatio usufructui illorum bonorum per dominam Gudam uxorem domini Giselberti militis de Ruele, quae a Waltero priore conjuge fratre Ludolfi Ultravecht habuit""",Brom regest no 1159,"Giselbertus de Amestelle, Stephanus pincerna de Bosinchem, Gerardus de Ultravecht, Henricus Spierinck, scultetus Trajectensi, vasallis supradicti domini prepositi",
1210165,1257-06-28,"Vecht, over de","genoemd: de kerken van St Laurens en Maria te Oostbroek, Ludolphus de Ultra Vecht, ridder, de Bisschopswetering, tussen abt van St Laurentius en prepositus Johannis in Trajecto",Codex Dipl Neerl Serie 2 dl 4 afd 2 p 21,,
1210166,1259-07-21,"Vecht, over de","Dirk van der Weyde, miles, schenkt aan het Duitse huis te Utrecht 12 morgen land in Heikoop",De Geer: Arch Duitse Orde I p 233,"Gyselbertus de Goye, Ernestus de Wulven, Gyselbertus de Sulen, Gerardus Overdevegh, ridders",
1210167,1259-11-07,"Vecht, over de","Gysbert de Goye, ridder, verkoopt tienden te Zeist aan het klooster Oostbroek, onder de getuigen:  Ludolphus de Ultra Vecht",Codex Dipl Neerl serie 2 dl 4 afd 2 p 23,,
1210168,1272-05-12,"Vecht, over de","de abdis van Mariendaal en de priores van Leeuwenhorst in geschil met Floris van Sassenheim over het testament van Arnoldus [van Alkemade] pastoor van Haarlem, dragen de beslissing hierover op aan enige arbiters: frater Wilhelmus de Alblais, prior, frater JAcobus subprior, frater Albertus de Overvecht, gardianus ordinis en 2 kanunniken: Hermannus en Henricus; 1272-06-30: uitspraak","v.d. Bergh II no 231, 235",,
1210169,1312-08-03,"Vecht, over de","bisschop Guy beleent Harman over de Vecht met 22 morgen land op Nierdikervelt in zijn gerecht, belend tussen de hoeve van Arnst Hubrechtsz en de Semele, die het Sticht ontvreemd waren maar op 31 juli door het zeventuig aan het Sticht waren toegekend",Regesten Bisschoppen Utrecht no 249,,
1210170,1317,"Vecht, over de","heer Ludolfs hofstede over die Vecht wordt door Herbaren over de Vecht afgestaan aan het convent, als onderpand voor een schuld van zijn vader, leen van de Domproost","Catal Arch Kleine Kapittels en Kloosters no 912/Arch St Stevensabdij Oudwijk, 8 charters",,
1210171,1356-09-17,"Vecht, over de","Jacobus dictus de Zoudenbalch, abt van het klooster Oostbroek, en Theodericus de Doezeborch beslechten hun geschil met Mechtildis over die Vechte, priores van het vrouwenklooster aldaar",Codex Dipl Neerl Serie 2 dl 4 afd 2 p 53,,
1210172,1361,"Vecht, over de","Johan bisschop van Utrecht doet uitspraak tussen Jacob, abt van Oostbroek en Mechteld [over de Vecht] priores van het vrouwenklooster over de nieuwe wetering tussen Buervelt en het gerecht van Dirck Over die Vecht, tot aan de nieuwe steenwech, zoals in de door de heer van Ysselsteyn en de heer van Abcoude bezegelde brief",Codex Dipl Neerl Serie 2 dl 4 afd 2 p 55,"bezegeld door: Jacob abt van Oostbroek en Mechteld, priorinne",
1210173,1380-02-02 - 1381-02-02,"Vecht, over de","Ghisebert over de Vecht, broer van heer Ludolf, wordt burger van Utrecht; 1380: Willam over die Vecht en Steven van Groenenwoude, cameraars van de stad Utrecht",Codex Dipl Neerl Serie 2 dl 2 p 77/Oudste Kameraarsrekening Utrecht,,
1210174,1394-03-21,"Vecht, over de","de bisschop van Utrecht beleent Dirk Over de Vecht Ludolfsz met het goed Over die Vecht, strekkende van de [oude] Rijn bij de Zieken noordwaarts tot de Vuursche, belend aan de overzijde: de abt van Oostbroek, en aan de nederzijde: de domproost te Utrecht, de nonnen van Vrouwenclooster en Dirck Ermbrechtsz, zoals zijn vader Ludolf en zijn oom Willam Over die Vecht hielden",Codex Dipl Neerl Serie 2 dl 4 afd 2 p 56,"de heer van Abcoude, Sweder van Vianen, Steven van Zuylen en Johan van Zuylen, ridders",
1210175,1398,"Vecht, over de",Alaert van Buren pacht goederen te Buren van het klooster Oostbroek,Codex Dipl Neerl Serie 2 dl 4 afd 2 p 59,"borgen: Aernt van Tricht, proost van St Jan, Johan van Claerenborch, Willaem over die Vecht ",
1210176,1438,"Vecht, over de","Lysbeth Hermansdochter Over die Vechte, met haar voogd Peter Over die Vecht, Geertruid, Mechteld en Dirk, dochters van Herman Over de Vecht dragen het goed Over die Vecht op aan Bartholomeus van Zuylen van Nyevelt, terwijl Elsebe Over de Vecht, weduwe van Dirk Taetzen afstand doet vanhaar rechten",Codex Dipl Neerl Serie 2 dl 4 afd 2 p 57,,
1210177,1423-1433,"Vecht, van","Raad, schepen van Dordrecht: Melis van Vecht, stierf in 1433, kwam in zijn plaats Willem Jansz, die ook stierf, in zijn plaats Willem Duyk Arentsz, ander fiche: Willem van den Tempel Gerritsz van Nesse","Balen: Dordrecht p 287, 288",,
1210178,1487-1496,"Vecht, over de","Hendrik over de Vecht, sacerdos-monachus Egmundundense, stierf in 1496","J Hof: Abdij Egmond p 479/Inv 826, 75/Necrologium Bursfeld",,
1210179,1536-03-03,"Vecht, van de","leen van Vianen: no 698) ½ hoeve in Outena, gesplitst in 698A en 698B): 2 morgen strekkende van de voorste 6 morgen tot de Bolgerijse kade, belend boven: Balthasar van de Vecht, beneden: Daam Hubertsz, beleend Hubert Jacobsz na overdracht door Jacob Willemsz, die lijftocht behoudt",Ons Voorgeslacht 07/08-1988 p 314,,
1210180,1563-02-16,"Vecht, van de","leen van Vianen: no 677) Lexmond, 10 morgen met hofsteden op Vyfhoeven, belast voor Herman van de Vecht te Utrecht met 18 gld 15st door Walraven van Nyewaard, voor Hendrika de Wilde, weduwe van François bastaard van Brederode, te lossen met 300 gld; 1569: Walraven van Nyeweerd voor Hendrika, vermeld: Herman van de Vecht; 1571-05-24: Herman van de Vecht, bij overdracht door de weduwe van Hendrik de Wilde, belend beneden: Pieter Gysbertsz; 1593-06-19: Pieter van de Vecht na dode van zijn vader Herman; 1600-06-14: Balthasar van de Vecht, na overdracht door Jan van de Vecht; 1624-11-19: Hendrik Jansz van de Vecht voor Herman van de Vecht, na dode van diens vader Balthasar, belend beneden: Hendrik Jansz; 1661-08-15: Johan van de Vecht, na dode van zijn vader Herman",Ons Voorgeslacht 07/08-1988 p 303,,
1210181,1557-08-04,"Vecht, van de","mr Herman van de Vecht, licentiaat in de rechten, burgemeester van de stad Kampen",Grote Raad Mechelen E.A. Dossiers dl III dossier 3238/3,,
1210182,1588-06-19,"Vecht, van de","leen van Vianen: 12 morgen in Boeikop in heer Arnouds gerecht, Herman van de Vecht na opdracht door Anton van Deil Jansz beleend; 1593-06-19: Jan van de Vecht na dode van zijn vader Herman; 1630-03-02: Hendrik van de Vecht Jansz voor kinderen Johanna van de Vecht, na dode van hun grootvader Jan; 1638-05-29: beleend Pieter Adriaensz te Heikop en zijn zwager Cornelis Prins Cornelisz na overdracht door Jacob van Leeuwen, burger van Utrecht, voor Rudolf Grawart, erfgenaam van zijn broer Justus Grawart, ook voor Eustachius van Quarebbe voor de kinderen van Johanna van de Vecht Jansdochter met het 1e en 2e",Ons Voorgeslacht 06-1988 p 510,,
1210183,1593-06-19,"Vecht, van de","leen van Vianen: no 707) 2 morgen in Outena aan de bovenzijde in een viertel, Herman van de Vecht voor zijn zoon Jan, bij overdracht door Joost van Dijk voor zijn vrouw Sofia Bernardsdochter, belend boven: Jan Vermij, beneden: Hase Pelgrimsdochter; 1600-07-14: Balthasar van de Vecht na overdracht door Jan van de Vecht, belend boven: Hendrik Hubertsz; 1624-11-19: Herman van de Vecht na dode van zijn vader Balthasar, belend boven: Hendrik Arnoudsz te Hagestein; 1651-08-15: Jan van de Vecht na dode van zijn broer Herman",Ons Voorgeslacht 07-1988 p 319,,
