id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1040071,1379-02-12,"Dalem, van",Jan van Chatillon beleent jvr Sophie van Dalem bij opdracht van haar man Jan Berwoutsz met land te Saenderdam en een hoed gerste uit de tiende te Wormer,"Reg BB Blois 1348-1380 fol 180v, 152, Reg Blois 1330-1395 JJ fol 59, 123v",,
1040072,1380-09-17,"Dalem, van","Willem van Donghen verkoopt aan de priorin Luitgaard van Goerle van de nonnen van Premonstreit bij Breda en het convent, 3 hoeven moer te Donghen, belend oost: Godevaerts goed uten Berghe, zuid: Mathys goet uten Berghe, noord: hijzelf, tegen een cijns van 3 oude groten per jaar te betalen op het het huis te Donghen",Arch Nassau Domeinraad regest 744/Oorkonden Norbertinessenklooster St Catharinendal te Breda no 137,"bezegeld door: Jan van Dalem, minen lieven broeder, Zebrecht Tierloete, Peter van Gagheldonc, minen mannen van leen; Godevaert uten Berghe, Gheryt van Hosenhout, minen scepenen te Donghen",
1040073,1380-1381,"Dalem, van","""uitgegeven ende betaelt Jan van Dalem die hi jaerlix op die gravelicheit heeft, ghelikerwijs die open brief inhout 20 sc"".Ook in de rekening 1381-1382 ","Rek Grafelijkheid Rekenkamer no 520 fol 35v, 36v en no 521 fol 45",,
1040074,1382-1383,"Dalem, van","uitgaven: ""item utghegeven ende betaelt Jan van Dalem alse van sinen wedden ende sijn open brief inhout die Amerongen hierover levert 2 £ maect 20""",Rek Grafelijkheid Rekenkamer no 522 fol 25,,
1040075,1383-11-02,"Dalem, van",schepenen en burgemeesters van Breda oorkonden verschillende getuigenissen wegens de landscheiding tussen Brabant en Holland,Van Mieris III p 403,"Henrick van der Lecke, Diederic van der Lecke, Willem van Oosterhout, Jan van den Houte, Jan uten Campe, ridders; Willem van Dongen [Dalem], Arend uten Houte, Godevaert uten Houte, Wisse van der Hanen, Zebrecht Thierlete, Jacob die Rover, Arnd Maessoen, Pieter Schaert, knapen",
1040076,1383-1384,"Dalem, van",uitgegeven van renten die jaarlijks uit mijns heren goederen gaan erfelijk:  Jan van Dalem van zijn leen en hem verscheen tot Sinte Jans misse 40 sc Holl payments facit 20 sc Holl,Rek Rentmeester Zuidholland Graf Rek 524 fol 57v,,
1040077,1385~,"Dalem, van","hertog Willem oorkondt dat hij aan zin natuurlijke dochter Johanna gegeven heeft met Johan van Cuyck ""onse gansse alinghe erffnisse gelegen in onsen kerspel tot Beesde, utgenomen Johans hove van Dalem, haldende 17 morgen 4 hont en 8 roden"" ",Akten Gelre en Zutfen 1376-1392 p 5,,
1040078,1385-02-14,"Dalem, van","Willem heer van Donghen beleent Jan Sebrechtsz van den Hove met 12 bunder, 14 roeden moer aldaar aan de Hollandse grens",Arch Nassau Domeinraad regest 762,,
1040079,1385-09-18,"Dalem, van",Willem van der Leck belooft Willem van Donghen schadeloos te zullen houden van zijn borgstelling voor 600 oude schilden tbv Symon Ruvers,Arch Nassau Domeinraad regest 766,,
1040080,1386-01-29,"Dalem, van","schepenen van Ghornichem oorkonden dat coen van Oesterwijc beloofd heeft om Ave, weduwe van Florys van Dalem met Pasen e.k. 300 oude schilden te betalen",Arch Nassau Domeinraad regest 768,,
1040081,1386-06-03,"Dalem, van","Guy heer van Schoonhoven en van der Goude geeft aan Jan, bastaardzoon van zijn broer graaf van Bloijs en jvr Sophia van Dalem, enige goederen ter voldoening van de jaarrente hem door zijn vader nagelaten (300 francken)","Van Mieris III p 441, 442","mannen: Dirk van der Conde [v.d. Goude?], Godtschalk van Braeckel, Frederick van den Zevender, knapen",
1040082,1386-10-25,"Dalem, van","de officiaal van Luik, gehoord de aanklacht van de procurator van het Hof tegen Wilhelmus van Donghen heer van Donghen inhoudende, dat deze achtereenvolgens gehuwd is geweest met Badeloga, dochter van Johannes Bije, en Elisabeth, dochter van Wericus de Jonghe, die elkaar in de vierde graad verwant waren, beslist, dat de aangeklaagde kerkelijk gestraft zal worden volgens zijn uitspraak",Arch Nassau Domeinraad regest 771,,
1040083,1386-10-29,"Dalem, van",schepenen van Dordrecht oorkonden dat Jan van Brakel heer Ricoudsz voor zijn dochter Margriete huwelijksvoorwaarden heeft gemaakt met Jan van Dalem Florensz,Arch Nassau Domeinraad regest 772,,
1040084,1386-11-10,"Dalem, van","hertog Albrecht oorkondt dat heer Paulus van Haestrecht hem heeft opgedragen zijn heerlijkheid van Tienhoven, tbv zijn zoon Roelof van Haestrecht, die hij heeft bij zijn vrouw Elsbeen van Dalem; vervolgens beleent hij Roelof met het goed, behalve de lijftocht van zijn vader en moeder",Van Mieris III bl 454,mannen: de heer van Egmond en Arnd van der Dussen,
1040085,1386-12-11,"Dalem, van","de officiaal van Luik gezien de aanklacht van zijn procurator tegen Wilhelmus van Dalem heer van Donghen inhoudende dat deze met Sophia van Salmen gehuwd zou zijn, terwijl zijn huwelijk met Elisabeth, dochter van Wericus de Jonghe niet ontbonden was en de verdediging van de beklaagde inhoudende  dat Elisabeth zijn wettige vrouw niet heeft kunnen zijn, daar te voren Badelogen dochter van Johannes Bije, die Elisabeth in de 4e graad bestond, zijn vrouw was, beslist dat Wilhelmus van Donghen schuldig is en kerkelijk gestraft zal worden volgens zijn uitspraak",Arch Nassau Domeinraad regest 776,,
1040086,1386~,"Dalem, van","kwartieren van Jan de bastaard van Bloys: Chatillon Dalem, Henegouwen, Brakel, Heemstede, Polanen, Duvenvoorde, Brederode",Alg Ned Familieblad 1901 p 178,,
1040087,1386<,"Dalem, van",Willem van Dalem heer van Dongen  gehuwd met Sophia van Salmen; hiervoor had hij meerdere kinderen bij Elisabeth Wyricx [Wieric] en daarvoor had hij 15 jaar samengeleefd met haar tante Badeloge ,Arch Nassau Domeinraad fol 431v en 444v/Nieuw Biografisch Woordenboek VIII p 359,,
1040088,1386,"Dalem, van","Zeger van Kyfhoek geeft de tienden van Raamsdonk aan zijn vrouw Elisabeth Gysberts dochter van Loon, anno 1400 genaamd Elisabeth van Dalem, en verteeg haer lijftocht tbv haar zoon Floris",Batavia Illustrata bl 997,,
1040089,1387-03-28,"Dalem, van","schepenen in Ghornichem oorkonden dat zij Ave de weduwe van Florys van Dalem na geconstateerd te hebben dat er niets was waaraan zij gepand kon worden, ten laste van Coen van Oesterwijc wegens 250 van de 300 schilden vermeld in de brief dd 1386-01-29, waardoor deze gestoken is, haar rechten op zijn persoon en goederen reserveren",Arch Nassau Domeinraad regest 777,,
1040090,1387-07-18,"Dalem, van","Willem van Donghen verkoopt aan Ghertruydt Aernd Aggaerts dochter een hoeve moer te Donghen, waaruit zij hem 10 schell jaarlijks zal betalen",Arch Nassau Domeinraad regest 779 (in dorso afschrift 12-07-1399),,
1040091,1387-11-25,"Dalem, van",Willem van Dalem heer van Donghen en zijn vrouw Sophye van Zalmen verklaren schuldig te zijn aan hun moeder Beatrijs van Donghen 16 £ jaarlijks als lijfrente uit de heerlijkheid Donghen,Arch Nassau Domeinraad regest 785,zegels van Willem van Dalem en Jan van Polanen,
1040092,1388,"Dalem, van","genoemd: leenmannen in de heerlijkheid van Breda met hun zegels: Willem van Dalem twee beurtelings gekanteelde dwarsbalken, zoon van Roelof van Daalhem en Beatrix van Duvenvoorde  ",Ned Heraut jg II p 113,,
1040093,1388-04-01,"Dalem, van","schepenen in Dalem oorkonden dat Arnt van Dalem aan Jan heer van Dalem heeft overgedragen een weerd in Scimmenwert buitendijks, geheten de Inlaghe",Arch Nassau Domeinraad regest 788,,
1040094,1388-05-05,"Dalem, van","Willem van Dalem heer van Donghen, knape, leenman van Breda, met zijn zegel",Arch Nassau Domeinraad regest 790,,
1040095,1389-05-20,"Dalem, van","hertog Albrecht oorkondt dat Jan van der Zytwinde hem heeft opgedragen 12 gaarden land gelegen in het ambacht van Raemsdonc, belend west: Jacob die Clincker, oost: Geertruid Jan Goesels. De hertog beleent Jan van Dalem Jansz vervolgens met dit leen",R.A.H. Coll Aanw 45 fol 571v,,
1040096,1389-07-24,"Dalem, van","zeggen van bisschop Florens van Utrecht en de graaf van Holland in de geschillen tussen de heer van Arkel en zijn zoon Johan met de heren van Vianen en Ameide; genoemd: Jan van Rynensteyne, Jan en Henrick van Hokelem, broeders Otto van Hocelem, Otto van Hokelem Gysbrechtsz, Arent van Leyenborgh, Henrick van der Woerd en Roelof van Dalem",R.A.H. Coll Aanw 63 fol 355v; Versl Rijks Oude Arch 1918 dl I p 110; Van Mieris III p 531,,
1040097,1389-12-01,"Dalem, van",verklaring van Willem van Driemilen,Arch Nassau Domeinraad regest 795,"zegels van : Willem van Driemilen, Jan van den Camp, drossaard van Breda, Willem van Dalem heer van Donghen (zeer geschonden)",
1040098,1391-02-26 (1390),"Dalem, van","Willem graaf van Oostervant oorkondt dat Pontiaen van Cloetwijck gemaakt heeft tot lijftocht voor zijn vrouw Lisebeth Florens dochter van Dalem 11 hont land in het gerecht van Almkerc, belend oost: Zweder van Cloetwijck, west: Jan de Wechter",A.R.A. Leenkamer Holland Copie no 6 fol 68,,
1040099,1390-03-14,"Dalem, van",schepenen in Dalem oorkonden dat Peter die Hole heeft overgedragen aan Jan heer van Dalem 3 ½ morgen land in Stade,Arch Nassau Domeinraad regest 796,,
1040100,1392-03-31,"Dalem, van",Willem van Dalem heer van Dongen geeft aan heer Pauwels van Haestrecht heer van Loen 51 bunder moer in erfpacht (geinsereerd in de brief dd 1501-08-17),Arch Nassau Domeinraad regest 812,,
1040101,1392-10-20,"Dalem, van","Jan heer van de Lecke en Breda oorkondt dat hij in de vierschaar aan Jan van Mechelen Maasz, als voogd over Jan van Nispen Jansz, heeft toegekend het Vaartgerecht te Rosendaal, van ouds door de van Nispens bezeten",Batavia Illustrata bl 1033,"mannen: Jan van den Houte, Jan van den Campe, drossaard van Breda, ridders; Willem van Dalem heer van Dongen, Gielis van den Campe, Zebregt Thierlot, Pieter Schaart, Willem van den Wyngaarde, Dirck de Roever, knapen",
1040102,1392-12-10,"Dalem, van","Jan van Brakel draagt op, tbv zijn dochter jvr Margriete van Dalem, als huwelijksgoed de helft van de korentiende van Ghelkenesse en Kortenlande, tussen Nuwerport en de kerk van Amsers en haar Gysbrecht van Langerac en zijn ouders gemeen plachten te hebben met de heer van Liesveld. Sterft zij kinderloos, dan zal deze tiende terugkomen op Jan haar vader of diens vrouw Lysbeth",A.R.A. Leenkamer Holland Copie no 6 fol 673v,,
1040103,1393,"Dalem, van","Jan de Coninck koopt ⅛ deel van het huis ten Putte te Utrecht van juffr Margrite (""Aernts wijff van Dalem ende Bertoud Ere, haer voorman"") haar aangekomen door de dood van haar oom Yo Hans van den Putte ",Wapenheraut jg 1908 p 506,,
1040104,1394~,"Dalem, van","broeder Hector Volkard verklaart in het bijzijn van twee monniken van St Bernard, ontvangen te hebben van Roelof van Dalem 50 Vlaamse mottoenen",Arch Nassau Domeinraad regest 819,,
1040105,1394-05-27,"Dalem, van","schepenen van Dalem: Roelof van Dalem Jansz, Zeger die Grave, Jan Willemsz, Didderic Michielsz",Arch Nassau Domeinraad regest 824,,
1040106,1394-07-03,"Dalem, van","hertog Albrecht verkoopt aan Jan van Dalem ⅓ deel van het ambacht van Monsterkercke met toebehoren aan beide zijden van de Dussen, ⅓ deel van de molen, t gemaal, de wind, visserij, veer en de hofstede, en de helft van 2 oude Vrancr sc uit de hofstad en land daarachter, daar Jan van der Dussen heer Aerntsz nu ter tijd op woont, ook ⅔ van voornoemd ambacht en toegewezen bij vonnis van schepenen van Geertruidenberg, die van Peter Schaert waren ",R.A.H. Coll Aanw 46 fol 221,,
1040107,1395-12-28,"Dalem, van","Willem van Berchghom, ridder, verkoopt aan Willem van Dalem heer van Dongha het goed Berghghom te Dongha en Tilborch",Arch Nassau Domeinraad regest 846,,
1040108,1396-09-14,"Dalem, van","Willem van Dalem heer van Donga, Henrijc Bloc, Gielys Wilmaer, Jan Peters, arbiters in het geschil tussen de vrouwe van de Leck en Breda en de heer van Sevenbergen, doen uitspraak",Arch Nassau Domeinraad regest 850,,
1040109,1397-05-28,"Dalem, van","Arnoldus, kardinaal-priester van Sancta Susamnna, draagt Johannes, elect van Luik op naar aanleiding van een verzoek van Johannes, Florentius, Johannes en Rodolphus [vgl 1406-09-24], natuurlijke zoons van Willelmus van Dalem, om niettegenstaande hun geboorte tot de wijdingen toegelaten te worden en tot het verkrijgen van beneficien, een onderzoek in te stellen naar hun omstandigheden en levenswijze en bij gunstige uitkomst dispensatie te geven op voorwaarde dat wanneer zij een beneficie krijgen, zij zich zullen laten wijden en persoonlijk zullen resideren",Arch Nassau Domeinraad regest 857,,
1040110,1398-05-03/06-24,"Dalem, van",heer Jan van Dalem naar de Oost-Vriezen met 5 gewapenen; 1398-06-24: met 4 gewapenden (doorgehaald); 1402-04-14: tegen die van Arkel met 4 gewapenden,Van Mieris III p 673/R.A.H. Coll Aanw 93 fol 5-7,,
1040111,1398-12-08,"Dalem, van","jvr Sophia van Dalem, met Vrederic van der Zevendaer, haar gecoren voogd, draagt al het land dat zij tevoren in leen hield van graaf Guij en daarvoor van graaf Jan, gelegen tot Saenderdam, over aan haar zoon Jan de bastaard van Bloys, die er vervolgens mee beleend wordt, behalve de lijftocht voor Sophie","R.A.H. Coll Aanw 49 fol 52v/Bloys 15 fol 38v, fol 52v",,
1040112,1399-04-04,"Dalem, van","vidimus van broeder Henric, ord. St Wilhelmi  prior van Baseldonc, van een gift van 50 roeden Brabants moer te Venloen door Paulus van Haestert, ridder, heer tot Loon aan Jan Jansz van Dalem; 1402-08-26: transport op vrouw Elsbeen van Dalem door Jan Jansz van Dalem;1402-09-03: gift aan haar door haar zoon heer Dierick van Haestrecht; 1402-08-29: ratificatie hiervan door hertogin ; 1405-01-22: vrouw Catharina vergunt haar man Dierick van Haestrecht aan het convent te mogen turven;  1402: gift van vrouwe Elsbeen van 12 Brab bunders uit de 50 bunders moer aan het convent; 1469-06-06: ratificatie door heer Paulus van Haestrecht, kleinzoon; 1540-01-05: kopinge van vergunning om door zijn vaart te mogen varen door het convent van Wilhelmus natuurlijke zoon van Paulus van Haestrecht",De Predikheren 's Hertogenbosch te Mechelen p 208/Reg Brieven Bibl Nymegen fol 52 D 11-21,,
1040113,1399-07-12,"Dalem, van",Willem van Dalem heer van Donghen verkoopt aan Peeter Poelman de 10 schell per jaar vermeld in de brief dd 1387-07-18 waardoor hij gestoken is,Arch Nassau Domeinraad regest 867,,
1040114,1401-04-15,"Dalem, van",het convent van St Clara te Brussel geeft heer Adaem van Waspijc en heer Willem Zueternijt volmacht om na overleg met Willem van Donga hun goederen in Holland te beheren,Arch Nassau Domeinraad regest 888,,
1040115,1402-01-17,"Dalem, van",vrijgeleide voor Willem van Dalem heer van Dongen met 10 personen,R.A.H. Coll Aanw 67 fol 192/Mem B.M. fol 143,,
1040116,1403-08-16,"Dalem, van",schepenen in 's Hertogenbosch oorkonden dat Wilhelmus van Dalem heer van Dongen beloofd heeft het klooster St Clara te Buscoducis te betalen een cijns van 50 nieuwe guldens jaarlijks uit zijn hoeve Lichtenberch te Tylborch,Arch Nassau Domeinraad regest 902,,
1040117,"1404, 1407","Dalem, van",de hertog beleent heer Jan van Daelhem met de lenen door hem eertijds gehouden van heer Otte van Erckel ,R.A.H. Coll Aanw 96 fol 212v,"persentibus: de heer van Asperen, de heer van Heukelom",
1040118,1404,"Dalem, van","Willem van Donghen Willems jongere zoon van Donghen ontving de Zwaluwe met toebehoren; 1404-03-18: Otte van der Leck geeft tbv van Willem van Dongen, Willem en Sophia's jongste zoon het goet van der Swailewe; 1413-05-24: Willem zelf, nu mondig geworden, wordt beleend",R.A.H. Coll Aanw 96 fol 69v/Van Mieris III p 788,,
1040119,1404,"Dalem, van","Jan van Daelhem ontvangt 2 £ per jaar uit de tol van Niemandsvriend en een tiende op Graveland, waar Henrick van der Maden het wederdeel van heeft",R.A.H. Coll Aanw 96 fol 60,,
1040120,1404,"Dalem, van","Roelof van Rijswijk, zoon van Florys van Daelhem ontvangt na zijn broer Jan: 1) 11 hofsteden te Rijswijk, van de hofstede van Jan van Ryswyck heer Willemsz, strekkende van de gemeijnten ter Maeze toe; 2)de dijck die gelegen is tussen de Weemaertse dijk van Utwijcksdyck aan de westzijde van de Utdijckse steeg ter halver Almen toe; 3) een halve morgen in de Gheerstcamp; 4) het dagelijks gerecht te Rijswijck tot 10 schell en van alle broecken boven 10 schell het ⅓ deel; 5) zijn huis en hofstede tot Rijswijk; 6) 6 morgen voor het huis in de Gheerstcamp; 7) 7 morgen geheten Ovenschoeft; 8) 5 morgen in Vrederickscamp ",R.A.H. Coll Aanw 96 fol 89v,,
1040121,1405,"Dalem, van",Ermizonte van Dalem dochter van Willem heer van Dongen komt voor als gehuwd met Jan van Woudenborch,Arch Nassau Domeinraad fol 431v en 444v/Nieuw Biogr Woordenboek VIII p 359,,
1040122,1405-09-28,"Dalem, van","notaris Wilhelmus Witbol instrumenteert dat Johannes van Woudenberch, knaap, en zijn vrouw Ermzont [= Ermzoute ?] dochter van Wilhelmus van Dongen verklaard hebben door dezen voldaan te zijn van alles wat aan Ermzont bij huwelijks voorwaarden was toegezegd",Arch Nassau Domeinraad regest 926,,
1040123,1405-10-31,"Dalem, van","heer Jan van Dalem ontvangt 25 Eng nobels uit verbeurd goed van: Willem Scoutenzoon, Jan van Dalem van Wilnesse, Gheen die snijder, Loukijn Wouterzsdochter en hun medegezellen",R.A.H. Coll Aanw 69 fol 70,,
1040124,1406-01-11,"Dalem, van",verdrag te Dordrecht:  Jan heer van Dalem,Balen: Dordrecht p 758,,
1040125,1406-02-17,"Dalem, van",schepenen van Brussel oorkonden dat Wilhelmus Rodolphusz van Dalem heer van Dongha schuldig is aan Johannes van Frigidus Mons Floreneinsz 300 Franse kronen. Dezelfde dag belooft Willem aan Jan van Coudenberge Floreysz 300 kronen te betalen met Pinksteren e.k. wegens een borgtocht van 200 dergelijke kronen tbv Jan Pusken,"Arch Nassau Domeinraad regest 928, 929",,
1040126,1406-04-01,"Dalem, van","Willem van Arckel belooft aan Jan, Coen, Gerrit en Arent van Herlaer, Jan van Gerardyn, Jan van der Donk, Roelof van Dalem en zijn zoons, Bronis de Wit Woutersz, Bronis de Wit Bronisz, Arent van Gore, Dirck Schulp, Gerrit van Beest, Dirck Reynersz, Dirck van der Werchen, Hessel Claesz, Frederick Evertsz en zijn zoons, Frederik Godenzoon [de Hoog], Roelof Marcelisz, Jacob van Oosterwijk heer Florisz  getrouwelijk bij te staan en te beschermen tegen zijn vader en diens aanhang. Volgt een lijst namen  ",Van Mieris IV p 34 en 35,,
