id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1050072,1302-03-22 (1301),Eggert,"testament van jvr Cille Eggertsdochter, op 27-05 d.a.v. verlijftocht Elisabeth, abdis van Leeuwenhorst haar op deze goederen",Reg Hann p 6/Arch Leeuwenhorst,,
1050073,1364-08-23,Eggert,belening van land in het dorp Westzaan over Jan van Blois op Willem Jan Eggaertsz,"Reg B.B.Blois 1348-1380 fol 101, 102, 86v",,
1050074,1368-12-20 ,Eggert,Johan Berwoutsz erkent van Johan Eggert 30 scilden voor  de verkoop van ¼ deel van 42 maden land in Westzaan ontvangen te hebben,"Reg B.B.Blois 1348-1380 fol 173v, 150v",,
1050075,1369-01-29 (1370-01-28),Eggert,Jan Berwoutsz belooft Jan Eggert de brieven te leveren van het land dat hij hem verkocht heeft in de ban van Westzaan [zuder Langekoy],"Reg B.B.Blois 1348-1380 fol 173, 150",,
1050076,1378-02-01,Eggert,"Willem Eggert belooft aan Jan Berwoutsz 36 schilden te betalen als gangbaar waren in 1368, toen Jan Berwoutsz aan wijlen Jan Eggerts vader ¼ deel van zijn leen van Bloys te Westzaan verkocht, nl de Zuder Langekoy; Willem Jan Eggerts wordt nu beleend door Johan van Chatillon","Reg B.B.Blois 1348-1380 fol 174, 151v, 173v, 151",,
1050077,1386-05-02,Eggert,Guy van Chatillon beleent Willem Eggert (en zijn tegenwoordige vrouw Nelle) met het land Zuitlange Koije in de ban van Westzaan (16 maden),"Reg B.B.Blois 1330-1395 J.J. fol 43v, 77",,
1050078,1395-1396,Eggert,rekening baljuw van Rijnland: Valkenburch en Catwyc: Willem Egghert en Dirc Egghert van aenticht van vechten an Aernt Lisenz 5 £; Voorhout: van dat Egghert Dircs broeder uten Slotel holij ofgepant was dat hi selve weder aenvinc buten den rechter 6 £ ,Rek Baljuw Rijnland fol 3 p 66,,
1050079,1398-09-19,Eggert,hertog Albrecht beleent Willem Eggert met Zuderlange Coije te Westzaenden; 1406-02-08: graaf Willem beleent  (ten vrijen eigen?) Willem Eggert met land in Westzaan,"Reg Bloijs 15 1397-1402 fol 30/42, Nov Vass 3 1404-1416 fol 15v, fol 19v",,
1050080,1415-04-03,Eggert,graaf Willem verleent een handvest aan Kennemerland,Lams p 46,"getuigen: de heer van Culenburgh, de heer van Wassenaer, Hendrik van Naeltwyck, Jan van Heemstede, Arent van Leyenburgh, Gerrit van Zijl, Barthout van Assendelft, ridders; Walraven heer tot Brederode en Gennep, Jan heer tot Montfort, Willem Eggert heer tot Purmerende, Helmich van Dornik, Jan Heerman, Philips de Blote, Dirck Potter, knapen",
1050081,1432~,Eggert,"Schotboek Hoorn: Jaep Eggaert 3 £;1433-1434: Gerbrand Jacob Egghertsz 2 £ en 1 cromst, Evert Pieter Egghertsz 1 £, Thoenis Pieter Egghertsz 44 £ ","Schotboek Hoorn p 22, 64, 74, 83",,
1050082,1442-11-15,Eggert,"Willem van Brakel, neef van Jan Eggert van Purmerend, wordt beleend met de ambachtsheerschappen van Sparendam en Sparenland; Jan Eggaert van Purmerend is woonachtig in Vlaanderen, ziek en niet in staat te reizen, daarom neemt mr Hendrik Uten Hove, Raad van Holland deze overdracht waar",Van Mieris Vervolg p 30,,
1050083,1442-1443,Eggert,"Jan Eggert, Brugge, ontvant voor zijn rente op Haarlem 18 nobel, facit 62 £ 8 sc",Thesauriersrekening Haarlem fol 37,,Haarlem
1050084,1450-02-14,Eggert,"Jan Eggert Hartgersz en zijn vrouw Wendelmoet stichten een officie te Amsterdam, uit hun goederen in of bij Purmerend gelegen, voor Jan Eggert Willemsz, wijlen heer van Purmerend, zoon van Willem Eggert, te bedienen door hun zoon mr Jan Eggert, priester",Van Mieris Vervolg p 68,,
1050085,"1407, 1412",Eggert,"genoemd: Willem Eggert, Jennette Eggert x Reinold van Brakel (1412), Jan Eggert en Alyd Eggert x Gerrit van Zijl","Batavia Illustrata bl 1197, 884, 1189",,
1050086,1333-12-05,Eghem,"Theodericus Eghem [Egon?], Theodericus de Audforst, schepenen in Tiel, oorkonden dat Agnes weduwe van Germanus Lubertus Roesman en Lubbertus dictus Roesken zoon van Lubbertus Roesman junior aan de abdij geschonken hebben een erfelijke jaarlijkse rente van 40 sol uit 1 ½ jugera land in de Hemert, in loco dicto Polacker, tussen de abdij en Henricus dictus Loenman",Cartul Marienweerd no 421,,
1050087,1285-11-12,Egloij,"Reijnier Egloij, poorter van Brussel, graaf Floris V is hem 400 £ Leuvens schuldig. (Reijnier is zoon van Wouter of Willem, poorters van Brussel in resp 1255 en 1267; hij was een zeer vermogend man, blijkens de boedelscheiding in 1310 tussen zijn weduwe en hun vier zoons en dochter). Oudste zoon Reinier is in 1296 gehuwd met Isabella, dochter van Robert van Grimbergen, heer van Assche, komt in 1306 als schepen van Brussel voor, en in 1334 als ridder",Bijdr Hist Gen Utrecht dl 34 p 497 no 11,,
1050088,1396-03-15,"Eck, van","leen van Vianen no 691) ½ hoeve in Outena genaamd Schivenwerf, belend boven: de kerk van Heikop, Maas van Parijs, Arnoud de Welige en Jan Dircsz, beneden: Wendelmoet vrouw van Dirc Doys van Eck (overleden), beleend: Hubert van de Wale Herbarensz, na overdracht door Elisabeth van de Cule",Ons Voorgeslacht 07/08-1988 p 308,,
1050089,1441,"Eck, van","Lambrecht van Eck, Raad in Haarlem",Balen: Dordrecht p 290,,Haarlem
1050090,"1458, 1459, 1479, 1480","Eck, van","Willem van Neck Lambrechtsz, schepen van Dordrecht","Balen: Dordrecht p 292, 293, 297",,
1050091,1569,"Eck, van","leen van Vianen: no 633)  Lexmond: een waard aan de zuidzijde van de Lek, strekkende van de waard van Willem de Waal en nu de erven van Laurens de Voogd van Rijnevelt, gebruikt door de leenman, een deel van 250 £  per jaar waard; 1569: Jan van Eck te Jutfaes die verkreeg van Hendrik van Brederode; 1575-06-16: Bartholomeus van Eck na dode van zijn vader Jan; 1582-08-11: naast Blikkenburger waard, gebruikt door de leenman, een deel van 250 £ waard; 1582-08-11: Dirc van Dolre doet de leeneed voor Aleid van Eck, zoals haar man Johan van Eck; 07-17 was zij bevestigd ook in de opdracht van no 296B) door Arnout Rosenberger, drost van stad en lande van Vianen",Ons Voorgeslacht 07-1988 p 280,,
1050092,1338,Eckard,"rekening houtvester: Heemstede, van beesten: - Jan Eckard, 3 scare, 1 tweewinter an vee, 3 scare, 1 éénwinter an paerden: 10 sc 6d; - Eckard Alydz 2 scare an vee, 2 scare, 1 éénwinter an paerden, 2 verken 9 sc 2d; -Symon Eckard 4 scare, 1 éenwinteran vee, 3 scare paerden 11 sc",Rek Houtvester dl VII p 96,,
1050093,1420-02-16,Eckler,"Johan Ecklersz doet hulde voor Dieric van Maerssen zoon van Aelberen Henricsz de Weent die beleend wordt met de hofstede Scadenbroec met 20 morgen, tienden [in het kerspel van Woerden]",Repert op de Stichtse Leenprotocollen p 444,,
1050094,1574-1583,Edam,burgemeester of schepen van Alkmaar: Claes Heyndricsz Edam; 1583-06-17: hij bedankt  als lid van de vroedschap te Alkmaar ,"Bruinvis: Alkmaarno 144, p 18, p 25",,
1050095,1510-1529,Eelburch,"Benedictus Eelburch: sacerdos-machus Egmundenisis, cantor 1510, pr 1520 en 1529","J. Hof: Abdij Egmond p 476, Inv 32 en 478",,
1050096,1421-1465,Eelman,"Jacob Eelman: geprofessiale monnik in de abdij Egmond; sacerdos-monachus vermeld in 1421, prior 1428-1465, koster 1460-1462. 1459-1462: rekeningen van heer Jacob Eelman, prior en sacrista ","Inv Arch Abdij Egmond 984, 985; J.Hof: p 480; Dessing 55; W. fol 11r, Inv 941",,
1050097,1366-04-21,"Eem, van der","leen van Amstel: no 95) 12 morgen in Cothen genaamd Breevoet, in het gerecht van de domproost strekkende van de Rijn tot de dwerdijk, Margaretha vrouwe [Both] van der Eem, te komen op Jan van Rynestein of Robert van Renswouden, zoon van Robbert van Arkel, na overdracht door Bertout van Muden; 1369-01-14: Jan van Rynestein na dode van Margaretha van der Eem, in 1387 ridder",Ons Voorgeslacht 09-1988 p 393,,
1050098,1466-01-22,"Eem, van der","leen van Vianen: no 665) Lexmond,een viertel in Cortenover, waarvan 2 morgen gemeen met Jan Symonsz, belend boven: Jan van Lakerveld, beneden: Pieter Mathysz, 2 morgen gemeen met Luitgen Roelofsz, belend boven: Aleid van de Eem, beneden: de heren van Oudmunster; 1466-01-22: Wouter van Ingen [= van der Donk] na overdracht door zijn broer Jan van der Donk, neven van de leenheer",Ons Voorgeslacht 07/08-1988 p 297,,
1050099,1577-01-14,"Eem, van der","leen van Amstel: no 16A) Gozewijn van de Eem, auditeur van de Rekenkamer van Gelre, bij overdracht door Anthonis van Lennep voor Antonis van Amsterl van Mynden heer van Cronenburg beleend met de tienden van Mynden en Lossdrecht te lossen met 4800 Kar gld; 1592-04-26: Jacob van de Eem Jacobsz, bij dode van zijn broer Gozewijn; 1632-07-22: Willem van de Eem te Amersfoort bij dode van zijn vader Jacob; 1635-04-12: mr Andries de Cock, advocaat bij den Hove van Holland draagt voor Willem van de Eem, burger van Amersfoort, dit leen over aan Jasper van Lynden, heer van Mynden",Ons Voorgeslacht 07-1988 p 362,,
1050100,"1600, 1601, 1604","Eem, van der","Cornelis van der Eem van Utrecht studeert 1600 te Orleans, 1601-10-06 de eed als advocaat van het Hof te Utrecht x 08-09-1604 Catharina dochter van mr Hendrik van Zijll, Raad in het Hof van Holland. Zijn dochter Divera huwde met mr Simon van Veen, advocaat te Utrecht",Bijdr Hist Gen dl 34 p 322,,
1050101,1502-1515,"Eemskerk, van",Adriaen van Eemskerk Tielmansz schepen van Dordrecht,"Balen: Dordrecht p 303, 306",,
1050102,1593-08-05,"Eemskerk, van","leen van Amstel: no 49) leen te Weesperkarspel. Claes Symonsz Eemskerk, Raad van Amsterdam, doet de leeneed voor Pieter, zoon van Albert van Neck en Catharina Joachims en Albert van Neck, bij dode van diens oom Kerstant Joachimsz",Ons Voorgeslacht 09-1988 p 378,,
1050103,1688-1690,Eenhoorn,"Adriaen Eenhoorn op 1688-08-16 genomineerd tot Vroedschap van Alkmaar, overleden 1691-10-17","Bruinvis: Alkmaar no 336, p 25",,
1050104,,"Egmond, van","genoemd: Van Egmond (van Meresteyn); lijst van Hollandse edelen no 71: Berwolt voogd van Egmont;  1153: Godo [= Dodo], eerste heer van Rijswijk uit die van Egmond gesproten","Bijdr Vad Gesch 4e reeks dl X p 247, Kroniek Hist Gen 1847 p 84, 85, Kroniek van Egmond p 85, 87, Batavia Illustrata p 739 no 71, p 1206",,
1050105,….-03-03 ,"Egmond, van~","stierf Sophia, zuster van Willem van Egmond, gehuwd met Jacob van den Woude; ....- 09-25: stierf heer Wouter, ridder, voor wie een stuk land in Uyt geest gegeven is, hetgeen jaarlijks 4 oncen opbracht; ....-07-09: stierf Diderik, zoon van Aleyd in Egmond, die 10 sch besproken heeft","Dagregister Abdij Egmond p 254, 274, 268",,
1050106,1105-1120,"Egmond, van~","aanwinsten van de abdij Egmond tijdens abt Adallard: - Adallardus land in Hemecekercke,  [latere datum toegevoegd: Isbrandus filius Adallardi muticavit terram, quam dedit pater et frater, videlicet Adallardus monachus; et reddidit terram in Hutghest, 3 ½ uncias solventem, en in Ekerslate 30 denarios]. - Zijn zoon Adallardus, factus monachus (dedit) terram ibidem 4 uncias solventem. - Waloch (of Waloth) broer van Adallardus dedit terram ibidem unum solidum solventem; - Hema de Haregan land te Egmond, 10 denarios; - in Paindrech: Hio sancto Adelberto 1/4 deel voor de zielen van zijn vrouw Folqui en Waltruth, gelegen tusen Werenbrecht en Thiedard; - Hildegard van Eskendelf land in Egmond 2 uncias ; Wlbrandus de Esknemendelf, land in Egmond, 5 uncias en in Castricum, 10 uncias",v.d. Bergh I no 108,,
1050107,1083-1120,"Egmond, van","inkomsten van de abdij Egmond onder abt Adallard: - in Leytherebroeke, te Marnem/Mernam tollunt nobis Dodo [van Voorhout] et castellanus pratum duarum librarum. Vóór 1120: opgaaf van de goederen voor de wijnkelder van de abdij gegeven: - juxta Schie duo mansus Adalodi (Aloud) 9 uncias (persolventes). - Abbo (dedit) terram in Hemesekercke 10 denarios solventem; - Gherbrant, broer van Abbo dedit terram 6 denarios solventem; - in Kellinghe 14 libras, quidam mimicus ecclesiae nostrae Eilgherus mutant, dans 22 uncias; - Ghernaleck, broer van de abt dedit land in Velsen, 5 uncias en 3 denarios minus, en in Haregan 2 solidos; Isbrandus, broer van de abt met zijn vrouw Wela, 5 uncias; Suvi, zus van de abt, dedit land in Spernerwalt, 3 uncias","v.d. Bergh I no 105, 107, 108","testibus: Weremboldo, Galone, Isbrando, Deddone et fratribus ejus",
1050108,1130-1161,"Egmond, van","aanwinsten van de abdij Egmond tijdens abt Walter: - dominus abbas Walterus emit a Berewaldo et Isbrando quartam partem terrae, quam habuerunt Heike et Luva, jacentem in Hazegan et in Grothen [Groet] quae singulis annis persolvit octo uncias; - abt Wouter van Egmond dedit Berewoldo, ecclesiae advocato, quinque libras et marcam pro terra, in Ryswikerbroeke, per solvente singulis annis octo libras; - Ava dedit terram, persolventem 10 denarios; -voor de ziel van Gherardus zoon van Mauricii 2 jugera en 1 hond in Polre, 4 solidos per jaar; - voor de ziel van zijn zoon Gerardus geeft Cristancius zoon van Dodo [van Rijswijk ?] land in Hemecekircke, 3 uncias en land dat 6 uncias oplevert;  - in Alkmaar een hofstad van 10 libris van Gherbrandus, Gherardus, Theodericus, eorum consanguineis, septem uncias singulis annis persolventem","Bijdr Hist Gen jg 1914 p 23, 31, 25, 24, 30",,
1050109,1143-10-07,"Egmond, van","bisschop Heribertus verklaart de kerk te Egmond gewijd, de pauselijke privileges voorgelezen en de voorrechten van de kerk bevestigd te hebben",v.d. Bergh I no 124,"Theoderico en Sophia de Holland, Cuonrando de Mercken, Gerhardo de Teilinc, Berenoldo advocato, Arnoldo Spicar, Alwino castellano de Leithen,. Getuigen: Theodericus de Altena, Godefridus de Harnesberg, Harbernus de Liethen, Albero en zijn broer Gerhardus, Eckbertus de Amestelle, Adalbertus telonearius",
1050110,1162-08-28,"Egmond, van",graaf Floris III geeft aan de abdij Egmond de kerk te Vlaardingen terug,v.d. Bergh I no 143,"laici: Robbertus frater comiti, Theodericus Persin, Hugo de Teylingen, Isbrandus de Harlem et fratres eius Gerard, Malot et Meinso, Simon Galo, Aelbrecht Banjaert, Dodo advocatus et fratres eius Theodericus [van Egmond], Bernoldus et Weremboldus, Wilhelm de Forenholda, Theodericus de Scoten, Odger de Riswic, Alard Oue, Bertolfus dapifer [van Pendrecht], Frethelif, Mauris, Ekbrecht Calvius, Lydolfus de Utgest, Stephanus, Adalard, Vastrad de Rinnighem, Isbrand Freso, Isbrand Ethelig; dominus Wicboldus abbas, Fritherius, Wlbodo, Walterus, Heinricus, monniken",
1050111,1167,"Egmond, van","Annales Egmundensis: slag bij Schoorl. Es his nobiles et probi milites corruerunt. Simon de Antwerpia juvenis imcomparabilis pulchritudinis, Wilhelmus de Vorholte, Baldrammus de Harlem, Gerardus dapifer, Florentius Rust, Alardus de Egmunde, Bruno de Kasterkem, Gerardus juvenis de Monster Everardus de Nordeke",Oppermann: Fontes Egmundenses p 179,,
1050112,1168,"Egmond, van","gevecht te Schagen met de Vriezen, waarbij verslagen werd o.a. Allard van Egmond, vader van heer Wouter van Egmond, ridder, in onze moedertale genaamd de kwade Wouter",Kroniek van Egmond editie 1732 p 46,,
1050113,1168-02-27,"Egmond, van",verdrag tussen graaf Floris III en graaf Philips van Vlaanderen. Te Brugge,v.d. Bergh I no 147,"Theodricus de Altena, Florentius de Vorne, Isbrandus de Harlhem, Simon Galo, Theodericus Persyn, Albertus Banjard, scultetus Wigerus de Riswyc, Hugo de Vorne, Cosijn  en Wilhelmus de Witla, Bernoldus de Ekmunde, Elinand castellanus de Leithen, Cristantius dapifer, Ernestus pincerna, Willelmus Guls, Ledolphus puer, Daniel de Rodenrisa, Reinerus senex, Maurinus de Monasterio, Folpertus de Lecca, Bertolphus de Paindrecht, Jacobus de Dussen",
1050114,1168-1208,"Egmond, van","Wouter van Egmond, ridder, geboren 1168, overleden 13-09-1208, begraven te Egmond. Vader van Willem en Gerard van Egmond. 1200: overleden Dodo Berwoutsz, advocaat van het klooster, zonder kinderen",Kroniek van Egmond editie 1732 p 52,,
1050115,1174-10-03,"Egmond, van","graaf Floris III verklaart zich de enige advocaat van Egmond in het geschil tussen het klooster van Egmond en Dodo Berwoudsz, en omdat de kerk een advocatus in kleinere zaken niet kan missen de graaf en de abt samen een advocaat kiezen die in functie is zoalng het hun beiden behaagt",v.d. Bergh I no 149,"Baldwinus frater comitis, Albuinus et Hugo Capellani, Luso medicus, Florentius de Voern et frater ejus Theodericus, Isbrandus de Harlem et frater eius Gerardus, Simon Galo et frater eius Nicolaus, Wilhelmus de Theylingen, Albertus Baniart, Costinus de Mule, Gerbrandus et frater eius Eylgerus, Everhardus, Theodericus, Alardus Ovo en Hugo de Ackersloot",
1050116,1199,"Egmond, van","graaf Dirk VII bevestigt de giften door gravin Petronella aan Rijnsburg gedaan van goederen te Noordwijk, Lede, Delft, Aalsmeer en ruilt de laatste voor land in Walcheren",v.d. Bergh I no 180,"testes: Ada comittissa et filius eius Florentius, Hugo de Vorne, Nicholaus de Harlem, Arnoldus dapifer et frater eius Henricus, Theodericus Bertholdus, Bartholomeus de Vorne, Florentius pincerna, Wilhelmus de Egmunde, Gislerus de Kerkwerf, Thidericus Neveke",Aalsmeer
1050117,1200-11-03,"Egmond, van",verdrag tussen Hendrik I van Brabant en Dirk VII waarbij de laatste o.a. Zuidholland in leen ontvangt,v.d. Bergh I no 183; Batavia Illustrata bl 1193,"testes: homines ducis Cuyk, Berthout, Schoten, Grimberge, Diest, Aa, Wesemale, Walem, Vulpes en Bax; Rutgerus de Merhem, Hugo de Vorne, Theodericus de Halthena, Gerardus de Hurst, Wilhelmus de Thelinghe, Simon, Johannes en Isbrand de Harlem, Albertus Barnardi, Walterus de Egmonde, Florentius de Wolde, Philippus de Wasnare, Arnoldus, Henric, Johannes de Riswic, Theodericus Bokel ",
1050118,"1200, 1223-1234","Egmond, van","lijst van Hollandse edelen: heer Walter van Egmond; Willem van Egmont, Gerrit van Egmont en zijn zoon Wouter, schildknaap, Arnout, Nicolaes van Egmont, Wouter Stoutkint, afkomeling van Gerrit van Egmont, anno 1217 vermeld trouwt met Sandelina van Nassau; 1255: drie broers Arent, Claas van Egmond en Wouter Stoutkint van Egmond; Willem van Egmond en zijn zoon Gerrit etc","Batavia Illustrata bl 740 no 72, 742 no 74, 75, 76, bl 743 no 77",,
1050119,1201,"Egmond, van",Dirk graaf van Holland en Hugo van Vorne oorkonden dat Walterus de Eggemunde en Antonie de Gelmen voor het zieleheil van Hugo van Ysselmonde en voor de zielen van hun echtgenoten Mabelia en Heylewijf schenken aan de abdij ter Does het land Alebrantswaard; 1240-04-07: Wouter van Egmond x Mabelia dochter van Hugo van Ysselmonde,v.d. Bergh II no 441,"getuigen: Ancelinus en Henricus capellanis comitis, Godefridus presbyter de Vinninge",
1050120,1207,"Egmond, van","gravin Aleid, weduwe van graaf Dirk VII schrijft aan Johan koning van Engeland over het huwelijk van haar dochter Ada met de graaf van Loon",v.d. Bergh I no 214,"Rogerus de Merehem, Hugo de Vorne, Theodoricus de Altena, Symon, Johannes en Isbrand de Harlem, Wilhelmus de Teylingen, Volpertus en Florentius de Leda, Arnoldus en Henricus de Riswic, Walterus de Egmund",
